,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
97,CMPGY,Compass Group PLC,14.09,-0.06,-0.46%,"43,102","488,303",25.269B,15.00
98,9979.T,Daisyo Corporation,"1,203.00",-20.00,-1.64%,"87,400","55,409",25.245B,"6,265.62"
99,ENJOY.SN,Enjoy S.A.,5.35,-0.09,-1.67%,6.33M,4.29M,25.118B,N/A
0,4280.SR,Kingdom Holding Company,6.77,-0.06,-0.88%,"379,981","315,023",25.09B,125.37
1,MAR.VI,"Marriott International, Inc.",77.39,-0.70,-0.90%,0,359,24.839B,27.58
2,ODP.MX,"Office Depot, Inc.",496.55,0.00,0.00%,0,759,24.374B,198.30
3,THULE.ST,Thule Group AB (publ),242.20,-0.80,-0.33%,"134,571","312,100",24.997B,28.73
4,S07.SI,Shangri-La Asia Limited,6.73,+0.02,+0.30%,"2,800","3,252",25.03B,156.51
5,3421.T,"Inaba Seisakusho Co., Ltd.","1,410.00",-20.00,-1.40%,"88,500","24,407",24.947B,27.10
6,DELTACORP.BO,Delta Corp Limited,92.05,+0.10,+0.11%,"89,893","130,769",24.94B,13.44
7,6571.T,"QB Net Holdings Co.,Ltd.","1,965.00",-39.00,-1.95%,"54,000","121,200",24.914B,20.71
8,XPS.L,XPS Pensions Group plc,121.88,+2.88,+2.42%,"269,477","389,031",248.636M,33.85
9,DELTACORP.NS,Delta Corp Limited,92.10,+0.15,+0.16%,1.598M,1.768M,24.953B,13.45
10,GYM.L,The Gym Group plc,149.48,-3.92,-2.56%,"347,972","763,488",247.954M,57.49
11,HMSB.DE,H & M Hennes & Mauritz AB (publ),13.27,-0.26,-1.88%,"1,646","5,051",24.084B,14.90
12,7245.T,"Daido Metal Co., Ltd.",532.00,-17.00,-3.10%,"65,500","84,842",24.563B,9.14
13,037400.KQ,"Wooree Lighting Co.,Ltd","1,070.00",+20.00,+1.90%,"162,489","193,493",24.557B,N/A
14,7989.T,Tachikawa Corporation,"1,261.00",-15.00,-1.18%,"4,100","13,301",24.536B,8.69
15,0069.HK,Shangri-La Asia Limited,6.840,-0.120,-1.72%,"442,770",2.121M,24.525B,20.57
16,4801.T,"Central Sports Co., Ltd.","2,184.00",-34.00,-1.53%,"16,800","18,220",24.462B,11.47
17,008830.KQ,"Daedong Gear Co., Ltd.","2,715.00",+40.00,+1.50%,"6,189",31,24.401B,N/A
18,7294.T,Yorozu Corporation,"1,026.00",-26.00,-2.47%,"66,600","35,745",24.395B,N/A
19,6584.T,"Sanoh Industrial Co., Ltd.",670.00,-1.00,-0.15%,"569,100","877,457",24.385B,11.20
20,3178.T,"Chimney Co., Ltd.","1,266.00",-30.00,-2.31%,"55,700","42,404",24.267B,N/A
21,7552.T,Happinet Corporation,"1,106.00",+2.00,+0.18%,"67,100","57,303",24.23B,20.24
22,9942.F,"Joyfull Co., Ltd.",821.00,+1.00,+0.12%,"6,300","10,684",24.172B,N/A
23,AS7.F,ANTA Sports Products Limited,8.80,+0.30,+3.51%,"3,035","2,102",23.876B,43.55
24,HMSB.F,H & M Hennes & Mauritz AB (publ),13.17,-0.29,-2.15%,500,"1,761",24.018B,14.78
25,F,Ford Motor Company,6.06,-0.06,-0.98%,19.7M,91.281M,24.101B,N/A
26,001420.KS,"Tae Won Mulsan Co., Ltd.","3,280.00",-10.00,-0.30%,"12,272","15,376",24.053B,N/A
27,7229.T,"Yutaka Giken Co.,Ltd.","1,620.00",-19.00,-1.16%,900,"3,309",24.005B,22.88
28,7990.T,"Globeride, Inc.","2,085.00",-31.00,-1.47%,"23,900","29,882",23.946B,21.32
29,YAHOY,Z Holdings Corporation,10.07,+0.08,+0.80%,2.902M,"33,672",24.099B,26.36
30,AMC.AX,Amcor plc,15.08,-0.21,-1.37%,2.951M,3.9M,23.979B,45.01
31,NCLTF,"Nitori Holdings Co., Ltd.",210.15,+5.05,+2.46%,20,"1,193",23.681B,N/A
32,6191.T,AirTrip Corp.,"1,185.00",-4.00,-0.34%,"168,600","474,679",23.837B,N/A
33,3196.T,"HOTLAND Co.,Ltd.","1,106.00",-10.00,-0.90%,"70,100","119,920",23.799B,36.85
34,011300.KS,"SEONGAN CO., Ltd.",433.00,-4.00,-0.92%,"99,724","180,857",23.767B,N/A
35,7816.T,"Snow Peak, Inc.","1,260.00",+53.00,+4.39%,"741,200","253,265",23.688B,36.92
36,MHRIL.BO,Mahindra Holidays & Resorts India Limited,177.25,-4.20,-2.31%,928,"4,589",23.672B,N/A
37,MHRIL.NS,Mahindra Holidays & Resorts India Limited,177.05,-4.95,-2.72%,"21,776","70,336",23.574B,N/A
38,YUM.VI,"Yum! Brands, Inc.",77.03,-0.84,-1.08%,0,9,22.864B,21.44
39,YAHOF,Z Holdings Corporation,4.6000,0.0000,0.00%,5,529,23.907B,24.08
40,BOWL.L,Hollywood Bowl Group plc,149.72,-10.28,-6.42%,"181,600","432,229",235.809M,11.09
41,4712.T,"KeyHolder, Inc.",142.00,+1.00,+0.71%,2.578M,11.261M,21.901B,N/A
42,TGR.F,"Yum! Brands, Inc.",76.50,-0.73,-0.95%,265,169,22.895B,21.30
43,PIK.JO,Pick n Pay Stores Limited,"4,918.00",-82.00,-1.64%,1.677M,2.211M,23.475B,"1,970.35"
44,BLL,Ball Corporation,71.99,-0.69,-0.95%,"424,686",1.981M,23.469B,51.57
45,TGR.DE,"Yum! Brands, Inc.",76.07,-1.47,-1.90%,1,244,22.675B,21.18
46,VFC,V.F. Corporation,59.88,+0.04,+0.08%,"605,944",3.108M,23.325B,35.30
47,196700.KQ,"WAPS Co., Ltd","1,700.00",+10.00,+0.59%,"48,471","60,164",23.287B,N/A
48,XGR2.F,Compass Group PLC,12.64,-0.36,-2.77%,96,650,21.822B,13.46
49,3548.T,Baroque Japan Limited,647.00,+2.00,+0.31%,"115,000","78,739",23.264B,8.18
50,CVNA,Carvana Co.,136.20,+3.09,+2.32%,"466,980",2.754M,23.203B,N/A
51,7952.T,"Kawai Musical Instruments Manufacturing Co., Ltd.","2,699.00",-113.00,-4.02%,"25,500","20,157",23.199B,14.98
52,200581.SZ,"Weifu High-Technology Group Co., Ltd.",14.20,+0.22,+1.57%,"526,272","228,980",23.504B,N/A
53,HEAD.L,Headlam Group plc,272.00,-8.00,-2.86%,"40,627","64,240",230.957M,8.05
54,AZ5.F,"AutoZone, Inc.",994.60,-8.40,-0.84%,4,7,23.112B,15.54
55,0200.HK,Melco International Development Limited,15.240,-0.300,-1.93%,4.235M,5.544M,23.083B,33.13
56,LBRN34.SA,"L Brands, Inc.",20.69,0.00,0.00%,0,838,22.549B,N/A
57,9262.T,"Silver Life Co., Ltd.","2,150.00",-69.00,-3.11%,"49,400","89,634",22.939B,31.82
58,7238.T,"Akebono Brake Industry Co., Ltd.",172.00,-3.00,-1.71%,1.026M,1.633M,22.918B,1.92
59,600612.SS,"Lao Feng Xiang Co., Ltd.",55.78,+0.82,+1.49%,4.846M,1.948M,22.557B,20.75
60,2751.T,"TENPOS HOLDINGS Co.,Ltd.","1,912.00",+12.00,+0.63%,"7,800","36,846",22.84B,24.12
61,AZO.VI,"AutoZone, Inc.","1,001.50",-1.50,-0.15%,0,0,23.272B,15.65
62,U1AI34.SA,"Under Armour, Inc.",47.27,0.00,0.00%,0,57,21.996B,N/A
63,000301.SZ,"Jiangsu Eastern Shenghong Co., Ltd.",5.64,-0.02,-0.35%,11.711M,6.783M,22.724B,15.62
64,7554.T,Kourakuen Holdings Corporation,"1,512.00",+7.00,+0.47%,"71,700","97,293",22.719B,N/A
65,NCLTY,"Nitori Holdings Co., Ltd.",20.45,+0.34,+1.69%,580,"34,958",23.503B,N/A
66,HAWKINCOOK.BO,Hawkins Cookers Limited,"4,269.20",-61.50,-1.42%,829,"2,127",22.575B,31.14
67,002572.SZ,"Suofeiya Home Collection Co., Ltd.",24.42,-0.43,-1.73%,26.171M,11.308M,22.28B,23.37
68,BBY,"Best Buy Co., Inc.",86.23,+0.64,+0.75%,"432,619",2.823M,22.274B,15.95
69,QSR.TO,Restaurant Brands International Inc.,74.07,-0.25,-0.34%,"44,658",1.106M,22.233B,32.00
70,6670.TW,"FuSheng Precision Co., Ltd.",169.50,-2.50,-1.45%,"290,000","722,872",22.21B,10.26
71,ISBIR.IS,Isbir Holding A.S.,"1,350.00",-8.50,-0.63%,507,608,23.324B,24.31
72,1319.TW,"Tong Yang Industry Co.,Ltd.",37.35,-0.45,-1.19%,1.449M,1.839M,22.092B,11.93
73,MOTR.L,Motorpoint Group plc,244.00,-8.00,-3.17%,"33,728","93,636",220.063M,14.10
74,FORD.VI,Ford Motor Company,5.44,+0.00,+0.06%,0,"5,014",21.53B,N/A
75,SUPRAJIT.BO,Suprajit Engineering Limited,156.60,+0.15,+0.10%,"8,640","26,175",21.904B,21.08
76,SUPRAJIT.NS,Suprajit Engineering Limited,156.35,-0.10,-0.06%,"446,057","306,209",21.869B,21.04
77,FMC1.F,Ford Motor Company,5.40,-0.02,-0.41%,930,"8,253",21.431B,N/A
78,2729.T,JALUX Inc.,"1,723.00",-36.00,-2.05%,"5,500","18,840",21.786B,7.07
79,FMC1.DE,Ford Motor Company,5.38,-0.05,-0.90%,96,"13,504",21.324B,N/A
80,7636.T,"Handsman Co., Ltd.","1,498.00",0.00,0.00%,"9,600","3,000",21.701B,13.59
81,GELYF,Geely Automobile Holdings Limited,2.1700,+0.0200,+0.93%,"59,277","97,270",21.645B,10.14
82,GELYY,Geely Automobile Holdings Limited,43.45,+0.72,+1.69%,"5,881","21,232",21.807B,10.15
83,2686.T,"Gfoot Co.,Ltd.",506.00,-12.00,-2.32%,"26,000","32,634",21.526B,N/A
84,FMGOETZE.NS,Federal-Mogul Goetze (India) Limited,385.45,-7.60,-1.93%,"1,599","1,831",21.432B,66.00
85,FMGOETZE.BO,Federal-Mogul Goetze (India) Limited,385.30,-7.55,-1.92%,118,262,21.435B,65.98
86,LAOPALA.BO,La Opala RG Limited,192.95,-1.65,-0.85%,"3,380","6,803",21.417B,25.42
87,300526.SZ,China Dive Company Limited,125.38,-2.62,-2.05%,1.031M,"824,869",21.329B,"2,458.43"
88,000581.SZ,"Weifu High-Technology Group Co., Ltd.",22.84,+0.26,+1.15%,16.598M,10.646M,21.329B,10.78
89,DOHOME.BK,Dohome Public Company Limited,11.50,-0.10,-0.86%,12.442M,18.597M,21.346B,34.53
90,130740.KQ,"TPC Co., Ltd.","2,135.00",+75.00,+3.64%,"417,950","22,837",21.296B,N/A
91,BRDCF,Bridgestone Corporation,32.50,0.00,0.00%,"1,200","1,359",20.975B,N/A
92,VFP.F,V.F. Corporation,53.82,-1.39,-2.52%,230,228,20.087B,31.73
93,VFP.DE,V.F. Corporation,53.52,-1.02,-1.87%,854,102,20.055B,31.56
94,2204.TW,China Motor Corporation,38.35,-0.50,-1.29%,"534,000",1.386M,21.231B,N/A
95,VFC.VI,V.F. Corporation,53.31,-2.14,-3.86%,0,22,19.811B,31.43
96,DHI,"D.R. Horton, Inc.",58.39,+1.84,+3.25%,1.37M,4.396M,21.227B,11.51
97,024940.KQ,"PN Poong Nyun Co., Ltd.","2,255.00",+30.00,+1.35%,"546,693","30,226",21.194B,N/A
98,LAOPALA.NS,La Opala RG Limited,192.50,-2.20,-1.13%,"84,360","124,314",21.357B,25.36
99,7315.T,"IJTT Co., Ltd.",451.00,+4.00,+0.89%,"1,300","29,864",21.158B,4.31
0,YOJ.F,Z Holdings Corporation,4.4000,+0.0200,+0.46%,5,314,21.233B,23.04
1,9850.T,"Gourmet Kineya Co.,Ltd.",935.00,-13.00,-1.37%,"28,200","27,654",21.107B,N/A
2,5902.T,Hokkan Holdings Limited,"1,731.00",-67.00,-3.73%,"18,400","16,782",21.097B,10.72
3,PDYPY,Flutter Entertainment plc,67.77,+0.45,+0.68%,"3,668","34,233",21.112B,39.96
4,603515.SS,"Opple Lighting Co.,LTD.",27.85,-0.02,-0.07%,2.995M,2.309M,21.056B,25.74
5,7856.T,Hagihara Industries Inc.,"1,455.00",-5.00,-0.34%,"56,400","45,660",21.049B,9.21
6,1736.TW,"Johnson Health Tech. Co., Ltd.",69.50,+0.10,+0.14%,2.728M,2.596M,21.023B,20.80
7,TCNSBRANDS.NS,TCNS Clothing Co. Limited,341.35,-3.75,-1.09%,"416,456","29,751",21.027B,31.49
8,BL8.F,Ball Corporation,63.95,+0.53,+0.84%,164,56,21.123B,45.81
9,058420.KQ,"J way Co., Ltd.","1,130.00",+90.00,+8.65%,"132,683","136,764",20.943B,N/A
10,002867.SZ,"Chow Tai Seng Jewellery Co., Ltd.",28.65,+0.15,+0.53%,9.31M,4.64M,20.94B,23.09
11,7955.T,Cleanup Corporation,566.00,-11.00,-1.91%,"72,700","32,478",20.881B,14.19
12,600562.SS,"Glarun Technology Co., Ltd.",17.35,+1.44,+9.05%,28.4M,5.745M,20.88B,481.94
13,W,Wayfair Inc.,219.45,-6.04,-2.68%,"682,272",3.502M,20.767B,N/A
14,BRDCY,Bridgestone Corporation,15.77,-0.13,-0.85%,"1,490","58,938",20.797B,8.44
15,PHTM.L,Photo-Me International plc,54.81,+0.11,+0.20%,"546,065","721,239",207.188M,6.16
16,CV0.F,Carvana Co.,119.32,+2.92,+2.51%,140,68,20.551B,N/A
17,LEMONTREE.NS,Lemon Tree Hotels Limited,26.00,+1.20,+4.84%,"601,315",4.4M,20.64B,N/A
18,0921.HK,"Hisense Home Appliances Group Co., Ltd.",9.110,+0.040,+0.44%,"731,000",1.306M,21.07B,6.18
19,APTV,Aptiv PLC,76.03,-1.08,-1.40%,"253,085",2.627M,20.53B,8.39
20,HLT,Hilton Worldwide Holdings Inc.,73.66,-0.51,-0.69%,"807,604",4.196M,20.422B,28.53
21,8289.T,Olympic Group Corporation,883.00,-35.00,-3.81%,"58,000","32,950",20.284B,60.37
22,7605.T,Fuji Corporation,"1,982.00",-11.00,-0.55%,"4,000","21,746",20.233B,9.05
23,2753.T,"Amiyaki Tei Co., Ltd.","2,950.00",-49.00,-1.63%,"7,200","6,968",20.203B,N/A
24,RSTRF,Restaurant Brands International Limited Partnership,58.73,0.00,0.00%,23,351,20.213B,20.81
25,002243.SZ,"Shenzhen Beauty Star Co., Ltd.",16.60,+0.32,+1.97%,18.534M,9.773M,20.096B,42.46
26,9828.T,"Genki Sushi Co., Ltd.","2,275.00",-35.00,-1.52%,"12,100","40,543",20.083B,68.78
27,PNDX-B.ST,Pandox AB (publ),109.40,-2.60,-2.32%,"336,237","888,293",20.113B,11.68
28,0551.HK,Yue Yuen Industrial (Holdings) Limited,12.440,+0.120,+0.97%,5.871M,7.358M,20.056B,8.57
29,FCAU,Fiat Chrysler Automobiles N.V.,9.90,-0.19,-1.83%,1.061M,3.144M,20.043B,4.27
30,600967.SS,"Inner Mongolia First Machinery Group Co.,Ltd.",11.85,+0.91,+8.32%,40.781M,12.822M,20.022B,34.25
31,603305.SS,"Ningbo Xusheng Auto Technology Co., Ltd.",44.75,+0.28,+0.63%,10.7M,6.3M,20.005B,79.48
32,7450.T,"Sunday Co.,Ltd.","1,858.00",+48.00,+2.65%,"8,600","1,965",19.936B,26.03
33,9938.TW,Taiwan Paiho Limited,66.80,-0.10,-0.15%,1.109M,2.404M,19.904B,12.08
34,LEN-B,Lennar Corporation,49.32,+2.47,+5.27%,"42,811","115,540",19.829B,7.43
35,002563.SZ,"Zhejiang Semir Garment Co., Ltd.",7.37,+0.01,+0.14%,14.001M,9.097M,19.888B,14.74
36,LEN,Lennar Corporation,65.42,+3.25,+5.23%,1.813M,3.711M,19.82B,9.85
37,9903.T,"Kanseki Co., Ltd.","2,841.00",-118.00,-3.99%,"13,000","4,648",19.756B,19.77
38,CTTAF,Continental Aktiengesellschaft,98.95,0.00,0.00%,66,684,19.858B,5.77
39,3951.T,"Asahi Printing Co.,Ltd.",889.00,+3.00,+0.34%,"1,000","3,459",19.729B,13.32
40,0819.HK,Tianneng Power International Limited,17.500,0.000,0.00%,22.506M,12.069M,19.707B,10.51
41,BUY.F,"Best Buy Co., Inc.",75.55,-0.55,-0.72%,65,4,19.405B,13.98
42,1413.T,"Hinokiya Group Co.,Ltd.","1,552.00",+11.00,+0.71%,"18,000","30,407",19.562B,9.49
43,9270.T,Valuence Holdings Inc.,"1,491.00",-4.00,-0.27%,"6,200","34,410",19.531B,18.60
44,3031.T,"RACCOON HOLDINGS, Inc.",975.00,-4.00,-0.41%,"327,700","546,465",19.525B,42.67
45,CHWY,"Chewy, Inc.",48.38,+0.58,+1.21%,1.122M,4.467M,19.428B,N/A
46,3166.T,"Ochi Holdings Co., Ltd.","1,492.00",-8.00,-0.53%,"1,300","2,832",19.427B,13.62
47,GRU.VI,Geely Automobile Holdings Limited,1.9218,+0.0118,+0.62%,0,481,19.077B,N/A
48,GRU.F,Geely Automobile Holdings Limited,1.9198,+0.0376,+2.00%,"230,191","140,619",19.339B,8.97
49,3221.T,"Yossix Co.,Ltd.","1,866.00",-58.00,-3.01%,"15,200","43,229",19.259B,15.36
50,5261.T,"RESOL HOLDINGS Co., Ltd.","3,460.00",-45.00,-1.28%,"2,400","2,640",19.218B,181.30
51,CTTAY,Continental Aktiengesellschaft,9.60,-0.17,-1.74%,"8,424","203,446",19.513B,2.80
52,HO2.F,"D.R. Horton, Inc.",51.00,+1.80,+3.66%,20,21,18.84B,10.05
53,3669.HK,China Yongda Automobiles Services Holdings Limited,9.750,+0.450,+4.84%,7.482M,10.381M,19.2B,10.91
54,HYMTF,Hyundai Motor Company,22.09,0.00,0.00%,78,"1,530",19.659B,5.80
55,011080.KQ,HYUNGJI Innovation and Creative Company Limited,492.00,+5.00,+1.03%,5.492M,"490,574",19.166B,N/A
56,000921.SZ,"Hisense Home Appliances Group Co., Ltd.",12.73,-0.20,-1.55%,8.45M,8.066M,18.863B,12.43
57,PCAR3.SA,Companhia Brasileira de Distribuicao,71.41,+0.51,+0.72%,"305,900",4,19.124B,35.85
58,YUMC,"Yum China Holdings, Inc.",50.75,+0.17,+0.34%,"636,093",2.657M,19.104B,35.46
59,1WF.F,Wayfair Inc.,200.00,0.00,0.00%,100,99,18.866B,N/A
60,1585.HK,Yadea Group Holdings Ltd.,6.380,-0.090,-1.39%,33.138M,11.82M,19.108B,N/A
61,ALSEA.MX,"Alsea, S.A.B. de C.V.",22.92,-0.41,-1.76%,"338,387",6.343M,19.091B,35.59
62,GRUA.F,Geely Automobile Holdings Limited,37.60,-0.40,-1.05%,370,196,18.76B,8.79
63,AONNY,"Aeon Co., Ltd.",23.57,0.00,0.00%,245,"6,566",20.054B,124.05
64,YELO.JK,PT Yelooo Integra Datanet Tbk,50.00,0.00,0.00%,"7,800","148,851",19.002B,14.60
65,2707.TW,Formosa International Hotels Corporation,148.50,+0.50,+0.34%,"176,000","596,013",18.919B,16.79
66,MGDDF,Compagnie Generale des Etablissements Michelin Societe en commandite par actions,105.04,0.00,0.00%,10,872,18.866B,9.30
67,1440.TW,"Tainan Spinning Co., Ltd.",11.40,+0.25,+2.24%,10.316M,6.354M,18.888B,115.15
68,3660.T,istyle Inc.,289.00,+4.00,+1.40%,"883,400",1.342M,18.886B,N/A
69,PPB.F,Flutter Entertainment plc,118.65,+0.80,+0.68%,43,36,18.665B,34.98
70,600418.SS,"Anhui Jianghuai Automobile Group Corp.,Ltd.",9.95,-0.17,-1.68%,221.002M,89.242M,18.838B,N/A
71,8018.T,"Sankyo Seiko Co., Ltd.",431.00,-10.00,-2.27%,"15,900","23,578",18.837B,6.29
72,4994.T,"Taisei Lamick Co., Ltd.","2,715.00",-16.00,-0.59%,"8,100","4,982",18.81B,17.02
73,1409.TW,Shinkong Synthetic Fibers Corporation,11.65,+0.05,+0.43%,1.994M,4.555M,18.8B,12.12
74,HLTW.VI,Hilton Worldwide Holdings Inc.,67.50,0.00,0.00%,0,3,18.181B,26.14
75,N1CL34.SA,Norwegian Cruise Line Holdings Ltd.,83.09,-0.71,-0.85%,100,225,20.793B,N/A
76,002191.SZ,"Shenzhen Jinjia Group Co.,Ltd.",12.82,+0.68,+5.60%,174.989M,14.369M,18.78B,22.14
77,2231.TW,Cub Elecparts Inc.,156.50,+1.00,+0.64%,1.516M,1.65M,18.695B,25.36
78,ITDC.NS,India Tourism Development Corporation Limited,217.40,+2.60,+1.21%,"126,818","49,865",18.651B,61.05
79,9722.T,Fujita Kanko Inc.,"1,560.00",-11.00,-0.70%,"73,500","114,267",18.69B,N/A
80,603429.SS,"Anhui Genuine New Materials Co.,Ltd.",49.15,+4.47,+10.00%,21.36M,3.847M,18.689B,103.26
81,3199.T,"Watahan & Co.,Ltd.","1,890.00",-9.00,-0.47%,"16,100","15,987",18.677B,12.29
82,SHMDF,Shimano Inc.,200.00,-0.91,-0.45%,3,241,18.831B,40.55
83,ITDC.BO,India Tourism Development Corporation Limited,217.70,+2.85,+1.33%,"22,522","6,070",18.672B,61.13
84,HI91.F,Hilton Worldwide Holdings Inc.,66.00,-1.00,-1.49%,"15,100",373,17.91B,25.56
85,SMNNY,Shimano Inc.,20.03,-0.18,-0.89%,"2,150","73,086",18.748B,40.61
86,D7A.F,Aptiv PLC,67.99,-0.52,-0.76%,390,37,18.269B,7.51
87,BGTA.F,Bridgestone Corporation,13.80,-0.10,-0.72%,10,4,18.411B,N/A
88,5184.T,"Nichirin Co., Ltd.","1,308.00",-25.00,-1.88%,"10,000","12,489",18.601B,7.37
89,MGDDY,Compagnie Generale des Etablissements Michelin Societe en commandite par actions,20.81,-0.05,-0.22%,"3,465","84,351",18.825B,9.21
90,FLTR.IR,Flutter Entertainment plc,119.95,+0.05,+0.04%,"72,853","298,147",18.547B,N/A
91,STU.L,Studio Retail Group plc,214.00,-3.00,-1.38%,85,"15,762",184.987M,13.63
92,GRU.SG,Geely Automobile Holdings Limited,1.9228,+0.0130,+0.68%,"85,845","39,545",17.179B,10.93
93,002959.SZ,"Bear Electric Appliance Co.,Ltd.",118.50,+0.11,+0.09%,2.743M,2.155M,18.486B,52.55
94,GOODYEAR.BO,Goodyear India Limited,799.25,-10.25,-1.27%,"4,723","24,907",18.436B,20.75
95,GREENLAM.NS,Greenlam Industries Limited,757.25,-7.10,-0.93%,"3,423","7,841",18.348B,21.09
96,9837.T,"Morito Co., Ltd.",671.00,-9.00,-1.32%,"3,600","11,012",18.372B,13.50
97,9922.HK,Jiumaojiu International Holdings Limited,13.240,-0.200,-1.49%,10.683M,8.337M,18.316B,N/A
98,SHZHY,Shenzhou International Group Holdings Limited,12.31,-0.11,-0.91%,"1,637","8,133",18.44B,29.38
99,GRNLAMIND.BO,Greenlam Industries Limited,758.05,-9.25,-1.21%,314,279,18.297B,21.11
0,000158.SZ,"Shijiazhuang ChangShan BeiMing Technology Co., Ltd",11.38,+0.56,+5.18%,146.6M,63.573M,18.192B,"1,138.00"
1,MG.TO,Magna International Inc.,60.85,-0.59,-0.96%,"83,711","898,808",18.165B,20.51
2,POAHF,Porsche Automobil Holding SE,58.64,-0.84,-1.41%,107,"2,309",18.1B,4.57
3,ZLNDY,Zalando SE,36.58,0.00,0.00%,"4,915","9,846",18.362B,269.96
4,POAHY,Porsche Automobil Holding SE,5.88,0.00,0.00%,"6,007","123,658",18.359B,4.59
5,603486.SS,"Ecovacs Robotics Co., Ltd.",32.00,-1.00,-3.03%,7.997M,4.422M,18.063B,196.32
6,9802.TW,"Fulgent Sun International (Holding) Co., Ltd.",103.00,-4.50,-4.19%,3.834M,2.704M,17.974B,12.69
7,BGT.F,Bridgestone Corporation,27.44,-0.18,-0.65%,7,77,18.423B,7.35
8,RAYMOND.BO,Raymond Limited,269.65,-5.10,-1.86%,"86,714","68,782",17.952B,5.01
9,3611.T,Matsuoka Corporation,"1,786.00",-41.00,-2.24%,"14,500","24,639",17.932B,15.36
10,RAYMOND.NS,Raymond Limited,269.65,-4.85,-1.77%,"879,974","783,027",17.968B,5.01
11,2882.T,"Eat&Co.,Ltd","1,765.00",-24.00,-1.34%,"5,000","10,645",17.928B,52.73
12,6073.T,Asante Incorporated,"1,452.00",-5.00,-0.34%,"28,300","23,785",17.92B,11.34
13,4190.SR,Jarir Marketing Company,149.00,-2.20,-1.46%,"195,491","194,846",17.88B,17.83
14,2723.TW,Gourmet Master Co. Ltd.,99.30,-0.70,-0.70%,"596,000",1.379M,17.874B,26.24
15,7280.T,Mitsuba Corporation,399.00,-12.00,-2.92%,"90,300","149,928",17.858B,N/A
16,3415.T,"TOKYO BASE Co.,Ltd.",376.00,+44.00,+13.25%,3.236M,"764,590",17.858B,19.28
17,PATA.BA,Sociedad Anonima Importadora y Exportadora de la Patagonia,35.65,+0.05,+0.14%,757,"5,636",17.825B,28.32
18,3658.T,"eBOOK Initiative Japan Co.,Ltd.","3,165.00",+65.00,+2.10%,"69,600","148,306",17.819B,113.08
19,COLO-COLO.SN,Blanco y Negro S.A.,177.98,0.00,0.00%,100,"2,172",17.798B,N/A
20,1909.TW,"Longchen Paper & Packaging Co., Ltd.",14.60,+0.15,+1.04%,8.559M,9.573M,17.778B,33.18
21,LNN.F,Lennar Corporation,57.50,+2.00,+3.60%,30,41,17.253B,8.66
22,JUS1.F,"Aeon Co., Ltd.",20.60,0.00,0.00%,50,3,17.73B,108.42
23,002625.SZ,"Kuang-Chi Technologies Co., Ltd.",8.21,+0.34,+4.32%,38.739M,13.764M,17.689B,134.59
24,PTON,"Peloton Interactive, Inc.",62.31,+1.49,+2.45%,1.877M,10.617M,17.648B,N/A
25,2FI.F,Fiat Chrysler Automobiles N.V.,8.88,+0.10,+1.13%,150,"1,211",18.255B,3.24
26,SZKMF,Suzuki Motor Corporation,35.51,0.00,0.00%,42,674,17.335B,7.23
27,3193.T,"Torikizoku co., ltd.","1,513.00",+13.00,+0.87%,"193,800","266,140",17.532B,N/A
28,3558.T,"LOCONDO, Inc.","1,546.00",-3.00,-0.19%,"514,700","988,240",17.515B,N/A
29,3597.T,"JICHODO Co.,Ltd.","6,070.00",+140.00,+2.36%,600,"1,459",17.5B,12.12
30,2FI.DE,Fiat Chrysler Automobiles N.V.,8.82,-0.17,-1.85%,"2,036","8,669",17.718B,3.22
31,603489.SS,"Bafang Electric (Suzhou) Co.,Ltd.",145.76,+1.49,+1.03%,"965,065",1.324M,17.491B,46.90
32,FCAU.VI,Fiat Chrysler Automobiles N.V.,8.85,-0.14,-1.60%,"3,893","8,065",17.762B,3.22
33,FCA.MI,Fiat Chrysler Automobiles N.V.,8.78,-0.20,-2.22%,5.381M,10.731M,17.651B,3.20
34,1448.HK,Fu Shou Yuan International Group Limited,7.670,-0.180,-2.29%,10.4M,5.44M,17.404B,32.64
35,9982.T,"Takihyo Co., Ltd.","1,865.00",-3.00,-0.16%,"7,200","5,606",17.391B,389.35
36,2206.TW,"Sanyang Motor Co., Ltd.",21.60,0.00,0.00%,"564,000","872,029",17.388B,20.42
37,002291.SZ,"Saturday Co., Ltd.",23.54,-0.68,-2.81%,36.31M,28.326M,17.384B,210.18
38,5992.T,"Chuo Spring Co.,Ltd.","2,765.00",-7.00,-0.25%,"2,200","1,971",17.277B,10.55
39,SZKMY,Suzuki Motor Corporation,141.10,-0.65,-0.46%,"8,197","10,732",17.255B,7.18
40,HYU.F,Hyundai Motor Company,20.20,0.00,0.00%,"5,373","1,585",17.381B,5.30
41,CARD.L,Card Factory plc,50.40,+0.40,+0.80%,1.995M,3.538M,172.18M,3.34
42,3457.T,"HOUSE DO Co.,Ltd.",883.00,-4.00,-0.45%,"68,000","153,184",17.204B,12.58
43,UFLEX.NS,Uflex Limited,238.20,+7.45,+3.23%,"275,696","217,647",17.204B,4.65
44,NILKAMAL.NS,Nilkamal Limited,"1,151.00",+21.15,+1.87%,"25,843","14,467",17.154B,12.09
