,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
7,AGNCN,AGNC Investment Corp.,22.70,+0.05,+0.22%,"6,395","72,553",7.796B,N/A
8,4300.SR,Dar Al Arkan Real Estate Development Company,7.20,-0.05,-0.69%,26.78M,28.899M,7.776B,26.67
9,2978.T,tsukuruba inc.,820.00,-2.00,-0.24%,"10,700","64,125",7.756B,N/A
10,CORE-A.ST,Corem Property Group AB (publ),18.50,+0.30,+1.65%,"2,493","2,996",7.568B,4.82
11,M44U.SI,Mapletree Logistics Trust,2.0300,+0.0200,+1.00%,8.762M,25.819M,7.723B,19.90
12,TPRIME.BK,Thailand Prime Property Freehold and Leasehold Real Estate Investment Trust,14.10,-0.30,-2.08%,"120,000","59,959",7.72B,9.27
13,CAL.F,Camden Property Trust,79.00,-0.50,-0.63%,104,2,7.675B,35.16
14,KIM-PM,Kimco Realty Corporation,23.48,-0.08,-0.34%,"3,737","30,077",7.714B,31.31
15,600158.SS,"China Sports Industry Group Co., Ltd.",9.13,+0.28,+3.16%,20.484M,7.997M,7.703B,112.72
16,000036.SZ,China Union Holdings Ltd.,5.19,+0.04,+0.78%,53.712M,12.967M,7.702B,9.03
17,C38U.SI,CapitaLand Mall Trust,2.0800,0.0000,0.00%,13.089M,22.931M,7.676B,11.01
18,KIM-PL,Kimco Realty Corporation,23.51,+0.06,+0.26%,993,"22,501",7.675B,31.35
19,600239.SS,Yunnan Metropolitan Real Estate Development Co.Ltd,4.7700,+0.2700,+6.00%,120.531M,51.9M,7.659B,N/A
20,293.F,MGM Growth Properties LLC,22.97,-0.33,-1.42%,89,5,7.653B,114.85
21,000667.SZ,"Myhome Real Estate Development Group Co., Ltd.",3.0900,+0.0800,+2.66%,37.773M,22.916M,7.623B,75.37
22,0120.HK,Cosmopolitan International Holdings Limited,1.290,+0.020,+1.57%,"626,000",1.377M,7.601B,N/A
23,000631.SZ,Shunfa Hengye Corporation,3.1200,-0.0100,-0.32%,10.595M,5.685M,7.589B,16.51
24,S-R.BK,Singha Estate Public Company Limited,1.5800,0.0000,0.00%,1.741M,N/A,7.375B,9.19
25,600503.SS,"Deluxe Family Co., Ltd.",4.7100,+0.0400,+0.86%,107.901M,72.998M,7.547B,23.43
26,CORE-PREF.ST,Corem Property Group AB (publ),319.00,-1.00,-0.31%,"4,306","3,849",7.422B,83.16
27,3056.TW,"ZongTai Real Estate Development Co., Ltd.",35.85,-0.55,-1.51%,11.551M,1.964M,7.503B,10.04
28,HST,"Host Hotels & Resorts, Inc.",10.65,-0.19,-1.71%,3.373M,13.968M,7.511B,10.53
29,IPF.JO,Investec Property Fund Limited,931.00,-40.00,-4.12%,"238,085","991,016",7.494B,406.55
30,600162.SS,"Shenzhen HeungKong Holding Co.,Ltd",2.2000,+0.0500,+2.33%,32.953M,15.355M,7.471B,18.49
31,IRM,Iron Mountain Incorporated,25.77,-0.27,-1.04%,"823,948",3.722M,7.419B,24.54
32,SLG-PI,SL Green Realty Corp.,25.50,+0.12,+0.47%,"4,026","27,175",7.404B,6.32
33,3464.T,Property Agent Inc.,"1,027.00",+3.00,+0.29%,"4,600","12,460",7.387B,7.79
34,COLD,Americold Realty Trust,36.83,-0.30,-0.81%,"656,261",2.025M,7.376B,97.43
35,ASHIANA.BO,Ashiana Housing Limited,71.10,-0.20,-0.28%,"5,266","7,308",7.277B,N/A
36,REG,Regency Centers Corporation,42.89,-1.20,-2.72%,"230,717",1.543M,7.275B,58.12
37,AANNF,Aroundtown SA,5.40,0.00,0.00%,120,"1,134",8.154B,N/A
38,ASHIANA.NS,Ashiana Housing Limited,70.75,-0.65,-0.91%,"149,068","96,466",7.231B,N/A
39,1BR1.F,Unibail-Rodamco-Westfield SE,50.98,-0.58,-1.12%,478,"1,607",7.092B,6.45
40,IAP.JO,Investec Australia Property Fund,"1,510.00",0.00,0.00%,"674,509","915,593",9.231B,N/A
41,STP.JO,Stenprop Limited,"2,551.00",-46.00,-1.77%,"12,535","264,428",7.218B,"18,620.44"
42,TOWN.VI,Aroundtown SA,5.30,-0.04,-0.71%,0,43,7.157B,6.00
43,2868.HK,Beijing Capital Land Ltd.,1.650,+0.010,+0.61%,3.396M,3.207M,7.199B,3.43
44,AGNC,AGNC Investment Corp.,12.84,+0.02,+0.16%,1.424M,10.907M,7.179B,N/A
45,900928.SS,"Shanghai Lingang Holdings Co.,Ltd.",1.4390,+0.0090,+0.63%,1.662M,"226,252",7.346B,N/A
46,GLPI,"Gaming and Leisure Properties, Inc.",33.30,-0.18,-0.54%,"206,903",2.374M,7.163B,26.94
47,000042.SZ,"Shenzhen Centralcon Investment Holding Co., Ltd.",10.75,-0.04,-0.37%,2.845M,1.168M,7.147B,14.87
48,600708.SS,"Bright Real Estate Group Co., Limited",3.1900,+0.0400,+1.27%,20.787M,10.146M,7.109B,"3,190.00"
49,AT1.DE,Aroundtown SA,5.24,-0.09,-1.73%,3.502M,5.407M,7.084B,5.93
50,LPN.BK,L.P.N. Development Public Company Limited,4.8600,+0.1000,+2.10%,41.086M,26.722M,7.067B,6.30
51,SWPRF,Swiss Prime Site AG,91.71,0.00,0.00%,1,95,7.05B,21.46
52,URW.MI,Unibail-Rodamco-Westfield SE,50.64,-1.00,-1.94%,808,728,7.034B,6.40
53,1668.HK,China South City Holdings Limited,0.870,+0.010,+1.16%,23.375M,14.221M,7.04B,2.68
54,URW.AS,Unibail-Rodamco-Westfield SE,50.70,-1.10,-2.12%,"739,391",2.1M,7.021B,6.41
55,0978.HK,China Merchants Land Limited,1.430,0.000,0.00%,3.702M,4.673M,7.015B,32.17
56,8944.T,"Land Business Co.,Ltd.",350.00,+3.00,+0.86%,"53,300","218,260",7.009B,65.90
57,BOFFICE.BK,Bhiraj Office Leasehold Real Estate Investment Trust,13.60,-0.30,-2.16%,"173,300","98,224",7.008B,16.17
58,DINEB.MX,"DINE, S.A.B. de C.V.",10.97,0.00,0.00%,0,86,6.984B,179.84
59,600622.SS,"Everbright JiabaoCo.,Ltd.",4.6500,+0.1900,+4.26%,73.104M,34.364M,6.974B,18.53
60,2348.TW,"Hiyes International Co., Ltd.",79.60,+0.50,+0.63%,"824,000","688,632",6.966B,10.58
61,HMT.F,"Host Hotels & Resorts, Inc.",9.60,-0.30,-3.03%,127,85,6.551B,9.49
62,C61U.SI,CapitaLand Commercial Trust,1.8000,-0.0200,-1.10%,11.985M,16.176M,6.951B,15.79
63,LTE.JO,Lighthouse Capital Limited,950.00,-9.00,-0.94%,"358,113","518,830",6.94B,N/A
64,ME8U.SI,Mapletree Industrial Trust,2.9500,-0.0100,-0.34%,6.432M,7.866M,6.926B,16.95
65,0435.HK,Sunlight Real Estate Investment Trust,4.150,+0.110,+2.72%,1.998M,1.312M,6.895B,4.28
66,ANANTRAJ.NS,Anant Raj Limited,23.20,-0.25,-1.07%,"154,360","241,413",6.832B,6.11
67,DXSPF,Dexus,6.52,0.00,0.00%,"1,266","3,711",7.049B,N/A
68,A-R.BK,Areeya Property Public Company Limited,5.05,0.00,0.00%,"18,600",N/A,6.981B,N/A
69,2982.T,"A.D.Works Group Co.,Ltd.",173.00,-2.00,-1.14%,"33,600","144,425",6.843B,N/A
70,GPG-PREF.ST,Genova Property Group AB (publ),129.00,-0.50,-0.39%,"4,669","11,860",6.837B,11.44
71,ANANTRAJ.BO,Anant Raj Limited,23.15,-0.25,-1.07%,"24,561","25,842",6.831B,6.10
72,VNO,Vornado Realty Trust,35.60,-0.21,-0.59%,"663,110",2.836M,6.804B,2.33
73,1224.HK,C C Land Holdings Limited,1.750,0.000,0.00%,"75,000",1.436M,6.794B,16.42
74,ELPROINTL.BO,Elpro International Limited,39.75,+0.65,+1.66%,"9,294","39,333",6.737B,48.48
75,3277.T,Sansei Landic Company Limited,792.00,-13.00,-1.61%,"11,800","37,871",6.707B,5.03
76,002285.SZ,Shenzhen Worldunion Group Incorporated,3.2800,0.0000,0.00%,41.939M,21.874M,6.684B,N/A
77,ALM-PREF.ST,ALM Equity AB (publ),114.50,+1.50,+1.33%,"7,281","12,538",6.732B,6.54
78,SPSN.SW,Swiss Prime Site AG,87.75,+0.30,+0.34%,"110,938","251,421",6.664B,11.69
79,ALM.ST,ALM Equity AB (publ),545.00,0.00,0.00%,62,906,6.644B,31.11
80,5280.T,"Yoshicon Co.,Ltd.",910.00,-7.00,-0.76%,400,"5,493",6.641B,6.37
81,002968.SZ,"Chongqing New Dazheng Property Group Co.,Ltd.",61.65,+0.18,+0.29%,1.318M,1.033M,6.625B,52.29
82,KRC,Kilroy Realty Corporation,57.56,-0.21,-0.36%,"121,919",1.04M,6.624B,30.88
83,VER,"VEREIT, Inc.",6.14,-0.16,-2.61%,1.831M,15.839M,6.623B,N/A
84,600736.SS,"Suzhou New District Hi-Tech Industrial Co.,Ltd",5.74,+0.13,+2.32%,26.203M,11.144M,6.608B,30.05
85,LLC.AX,Lendlease Group,11.71,-0.44,-3.62%,3.994M,3.212M,6.604B,8.64
86,OHI,"Omega Healthcare Investors, Inc.",29.05,-0.19,-0.65%,"440,308",2.738M,6.592B,17.76
87,N2IU.SI,Mapletree Commercial Trust,1.9900,+0.0100,+0.51%,7.242M,13.199M,6.592B,11.24
88,900932.SS,"Shanghai Lujiazui Finance & Trade Zone Development Co., Ltd.",0.9060,+0.0180,+2.03%,3.285M,1.42M,6.761B,N/A
89,YAR.F,Americold Realty Trust,32.60,-0.40,-1.21%,5,0,6.495B,86.24
90,000797.SZ,"China Wuyi Co., Ltd.",4.1800,+0.0200,+0.48%,17.832M,10.238M,6.569B,21.22
91,RPL.JO,RDI REIT P.L.C.,"1,735.00",-6.00,-0.34%,"52,233","386,528",6.124B,"30,438.60"
92,8893.T,"Shin-Nihon Tatemono Co., Ltd.",327.00,+5.00,+1.55%,"76,200","241,676",6.508B,16.77
93,600603.SS,Guanghui Logistics Co.Ltd,5.14,+0.02,+0.39%,13.771M,7.233M,6.476B,7.39
94,RRC.F,Regency Centers Corporation,37.80,-1.20,-3.08%,49,0,6.409B,51.22
95,6CI.F,CIFI Holdings (Group) Co. Ltd.,0.7550,-0.0100,-1.31%,150,548,6.395B,6.51
96,3010.T,"KachikaiHatsu Co., Ltd.",120.00,+5.00,+4.35%,"126,400","158,104",6.437B,N/A
97,WARFF,Wharf (Holdings) Limited,2.0655,0.0000,0.00%,10,"3,551",6.051B,3.02
98,YAR.MU,Americold Realty Trust,33.70,+0.80,+2.43%,170,0,8.795B,N/A
99,1PT1.SG,Central Pattana Public Company Limited,1.3700,-0.0300,-2.14%,0,215,6.366B,18.51
0,2GL.F,"Gaming and Leisure Properties, Inc.",29.40,-0.40,-1.34%,6,12,6.282B,23.79
1,BXR.MU,Brixmor Property Group Inc.,11.10,-0.30,-2.63%,40,0,4.346B,N/A
2,4OQ1.F,AGNC Investment Corp.,11.16,-0.09,-0.78%,350,303,6.288B,N/A
3,3496.T,"Azoom Co.,Ltd","4,405.00",-175.00,-3.82%,"37,200","35,123",6.365B,117.47
4,LAMR,Lamar Advertising Company (REIT),62.99,-1.60,-2.48%,"300,162",1.047M,6.347B,17.52
5,JHSF3.SA,JHSF Participacoes S.A.,9.85,+0.08,+0.82%,6.407M,10.454M,6.316B,17.01
6,DIFTY,"Daito Trust Construction Co.,Ltd.",22.87,+0.01,+0.04%,"2,864","29,138",6.315B,8.72
7,LHSC.BK,LH Shopping Centers Leasehold Real Estate Investment Trust,12.90,0.00,0.00%,"41,300","132,109",6.296B,10.98
8,I5M.F,Iron Mountain Incorporated,22.57,-1.20,-5.05%,172,608,6.293B,21.50
9,CVO.MI,Covivio,66.50,+0.90,+1.37%,"1,387","3,630",6.295B,7.73
10,COV.PA,Covivio,66.25,+0.30,+0.45%,"99,078","318,021",6.238B,7.70
11,IGTA3.SA,Iguatemi Empresa de Shopping Centers S.A.,35.43,+0.01,+0.03%,"417,500",2.377M,6.234B,23.36
12,F5D.F,Covivio,66.20,+0.70,+1.07%,61,76,6.276B,7.69
13,MLSR.TA,Melisron Ltd.,"13,000.00",-790.00,-5.73%,"268,426","170,312",6.167B,562.97
14,PSB-PY,"PS Business Parks, Inc.",24.87,-0.03,-0.12%,927,"17,627",6.142B,5.53
15,000863.SZ,"Sanxiang Impression Co., Ltd.",4.4700,+0.0200,+0.45%,5.282M,2.992M,6.13B,N/A
16,CDPYF,Canadian Apartment Properties Real Estate Investment Trust,35.74,0.00,0.00%,190,"3,351",6.096B,7.89
17,FRT,Federal Realty Investment Trust,80.90,-1.42,-1.72%,"104,838","941,512",6.119B,17.89
18,CIC.L,The Conygar Investment Company PLC,114.00,-3.00,-2.56%,"8,909","20,799",61.094M,N/A
19,PSB-PX,"PS Business Parks, Inc.",25.06,+0.10,+0.38%,"3,354","24,457",6.091B,5.57
20,LHHOTEL.BK,LH HOTEL LEASEHOLD REAL ESTATE INVESTMENT TRUST,11.30,-0.10,-0.88%,"96,800","155,532",6.078B,9.87
21,NPRO.OL,Norwegian Property ASA,12.30,-0.20,-1.60%,"4,635","23,998",6.072B,8.54
22,PSB-PW,"PS Business Parks, Inc.",24.84,0.00,0.00%,360,"17,794",6.093B,5.52
23,50A.F,"VEREIT, Inc.",5.55,-0.15,-2.63%,150,74,5.855B,N/A
24,VO7.F,Vornado Realty Trust,31.40,-0.80,-2.48%,67,17,5.9B,2.05
25,BPO-PA.TO,Brookfield Office Properties Inc.,12.45,0.00,0.00%,"2,200","12,341",6.036B,3.73
26,0051.HK,Harbour Centre Development Limited,8.500,-0.050,-0.58%,"2,000","8,677",6.027B,50.00
27,O5G.F,CPI Property Group S.A.,0.7050,0.0000,0.00%,"6,000",95,5.999B,10.07
28,O5G.DE,CPI Property Group S.A.,0.7200,0.0000,0.00%,9,953,5.999B,10.29
29,4220.SR,Emaar The Economic City,7.05,+0.10,+1.44%,5.835M,1.894M,5.993B,N/A
30,ALHE.TA,Alony-Hetz Properties & Investments Ltd,"3,460.00",-176.00,-4.84%,"292,519","488,157",5.978B,597.69
31,WARFY,Wharf (Holdings) Limited,3.9000,0.0000,0.00%,75,"22,459",6.051B,2.86
32,RLE.L,Real Estate Investors plc,32.00,-0.50,-1.54%,"40,082","202,532",59.655M,16.84
33,WTCMP.ME,"Joint Stock Company ""World Trade Center Moscow"" RUB1 PRF(USD)",8.04,-0.14,-1.71%,"21,500","108,092",7.321B,"1,608.00"
34,FSV.TO,FirstService Corporation,136.75,-2.10,-1.51%,"5,437","52,930",5.938B,N/A
35,3662.HK,Aoyuan Healthy Life Group Company Limited,8.170,-0.020,-0.24%,10.549M,9.831M,5.933B,N/A
36,GPTGF,GPT Group,3.0600,0.0000,0.00%,200,"20,400",5.922B,N/A
37,BPO-PS.TO,Brookfield Office Properties Inc.,12.20,0.00,0.00%,"1,900","1,819",5.915B,3.65
38,U14.SI,UOL Group Limited,7.01,+0.03,+0.43%,"836,200",1.494M,5.913B,12.34
39,600724.SS,Ningbo Fuda Company Limited,4.0900,+0.0500,+1.24%,14.786M,12.713M,5.911B,16.49
40,LDSCY,Land Securities Group plc,7.33,+0.72,+10.98%,200,145,5.819B,N/A
41,0035.HK,Far East Consortium International Limited,2.500,0.000,0.00%,"803,211",1.276M,5.877B,16.13
42,000736.SZ,CCCG Real Estate Corporation Limited,8.45,0.00,0.00%,20.008M,6.924M,5.876B,13.67
43,SHO-PE,"Sunstone Hotel Investors, Inc. RED PFD SER E",24.25,-0.07,-0.29%,303,"13,661",5.46B,51.27
44,WX4.F,"Omega Healthcare Investors, Inc.",25.68,-0.22,-0.85%,47,205,5.816B,15.70
45,NNN,"National Retail Properties, Inc.",34.10,-0.38,-1.10%,"211,327",2.206M,5.864B,23.18
46,002016.SZ,"Guangdong Shirongzhaoye Co., Ltd.",7.24,+0.01,+0.14%,10.638M,4.295M,5.858B,7.21
47,HEIM-PREF.ST,Heimstaden AB (publ),376.00,+3.00,+0.80%,541,"1,680",5.846B,1.39
48,8927.T,"Meiho Enterprise Co., Ltd.",247.00,+8.00,+3.35%,"159,000","154,675",5.833B,17.46
49,6192.T,HyAS&Co. Inc.,254.00,+15.00,+6.28%,"323,500","412,204",5.815B,256.57
50,BKER.BK,Bualuang K.E.Retail Leasehold Real Estate Investment Trust,6.65,0.00,0.00%,"36,200","235,612",5.813B,14.75
51,UV.BK,Univentures Public Company Limited,3.0400,0.0000,0.00%,1.15M,5.403M,5.812B,4.90
52,AIMIRT.BK,AIM Industrial Growth Freehold and Leasehold Real Estate Investment Trust,13.60,0.00,0.00%,"254,600","290,324",5.797B,12.90
53,2528.TW,Crowell Development Corp.,20.90,0.00,0.00%,"83,000","119,429",5.791B,N/A
54,UV-R.BK,Univentures Public Company Limited,3.0400,0.0000,0.00%,1.15M,"258,393",5.667B,4.90
55,HREIT.BK,Hemaraj Leasehold Real Estate Investment Trust,8.20,0.00,0.00%,"392,700","348,388",5.762B,8.10
56,KRC.F,Kilroy Realty Corporation,51.00,-1.00,-1.92%,10,0,5.764B,27.36
57,AMOT.TA,Amot Investment Ltd,"1,504.00",-46.00,-2.97%,"701,751","550,366",5.738B,529.76
58,HTA,"Healthcare Trust of America, Inc.",26.10,-0.20,-0.76%,"280,441",2.367M,5.702B,161.11
59,6FLA.F,Seazen Group Limited,0.8887,-0.0011,-0.12%,"1,473",N/A,5.667B,N/A
60,2701.TW,Wanhwa Enterprise Company,12.60,+0.05,+0.40%,"93,000","117,028",5.67B,15.48
61,2514.TW,"Long Bon International Co.,Ltd",14.35,+0.10,+0.70%,"98,000","249,169",5.664B,6.26
62,VINTE.MX,"Vinte Viviendas Integrales, S.A.B. de C.V.",28.00,0.00,0.00%,100,"7,156",5.657B,11.81
63,HYP.JO,Hyprop Investments Limited,"2,200.00",+10.00,+0.46%,"731,732",2.348M,5.618B,N/A
64,2527.TW,Hung Ching Development & Construction Co. Ltd.,21.45,+0.05,+0.23%,"348,000","344,044",5.615B,7.35
65,CDEVY,City Developments Limited,6.18,-0.10,-1.55%,359,"15,490",5.61B,12.80
66,4D7.F,"Daito Trust Construction Co.,Ltd.",79.50,+0.50,+0.63%,2,0,5.616B,7.58
67,3293.T,"Azuma House Co., Ltd.","1,387.00",-1.00,-0.07%,"2,800","3,431",5.572B,6.88
68,6LA.F,Lamar Advertising Company (REIT),56.00,-0.50,-0.88%,10,2,5.703B,15.57
69,AIV,Apartment Investment and Management Company,37.45,-0.55,-1.45%,"212,228",1.349M,5.575B,27.84
70,600773.SS,"Tibet Urban Development and Investment Co.,LTD",6.78,+0.22,+3.35%,19.386M,7.265M,5.557B,53.39
71,1778.HK,"Colour Life Services Group Co., Limited",3.890,+0.130,+3.46%,4.173M,4.036M,5.534B,10.08
72,CPAMF,CapitaLand Mall Trust,1.5280,0.0000,0.00%,"2,400","11,788",5.506B,N/A
73,2981.T,Landix Inc.,"1,987.00",+77.00,+4.03%,"61,600","17,264",5.515B,7.45
74,UNITECH.NS,Unitech Limited,2.1000,-0.1000,-4.55%,9.162M,1.748M,5.494B,N/A
75,UNITECH.BO,Unitech Limited,2.1000,-0.1000,-4.55%,6.079M,2.04M,5.494B,N/A
76,2329.HK,Guorui Properties Limited,1.230,-0.010,-0.81%,3.478M,3.146M,5.467B,3.13
77,600743.SS,"Huayuan Property Co.,Ltd.",2.3300,+0.0300,+1.30%,24.766M,8.802M,5.466B,7.24
78,1442.TW,"Advancetek Enterprise Co.,Ltd.",17.75,+0.15,+0.85%,"546,000","239,396",5.462B,58.58
79,SSS.JO,Stor-Age Property REIT Limited,"1,302.00",-56.00,-4.12%,"188,710","855,307",5.456B,"4,894.74"
80,3489.T,"FaithNetwork Co.,Ltd","1,086.00",-4.00,-0.37%,"1,900","11,550",5.408B,9.87
81,0028.HK,Tian An China Investments Company Limited,3.600,+0.030,+0.84%,"536,000",1.078M,5.402B,4.04
82,2841.TW,Taiwan Land Development Corporation,7.09,+0.03,+0.42%,3.421M,4.445M,5.395B,196.94
83,3246.T,"KOSE R.E. Co.,Ltd.",530.00,+1.00,+0.19%,"3,600","9,951",5.383B,14.24
84,WHA.F,Wharf (Holdings) Limited,1.6900,-0.0200,-1.17%,25,21,5.287B,N/A
85,STOR,STORE Capital Corporation,22.03,-0.35,-1.56%,"875,386",6.08M,5.386B,17.16
86,0369.HK,Wing Tai Properties Limited,3.970,+0.070,+1.79%,"56,000","33,717",5.377B,4.09
87,6166.HK,China VAST Industrial Urban Development Company Limited,3.250,-0.030,-0.91%,"409,000",1.072M,5.367B,7.13
88,LPN-R.BK,L.P.N. Development Public Company Limited,4.8600,+0.1000,+2.10%,41.086M,N/A,5.56B,6.30
89,000981.SZ,"Yinyi Co.,Ltd.",1.3200,-0.0100,-0.75%,18.002M,10.89M,5.317B,N/A
90,LSGOF,Land Securities Group plc,7.23,0.00,0.00%,"4,255","3,014",5.244B,N/A
91,CUBE,CubeSmart,27.49,-0.02,-0.07%,"84,266",1.523M,5.322B,30.92
92,GIB.F,GSW Immobilien AG,93.50,0.00,0.00%,5,23,5.299B,10.24
93,MJB.SG,Mirvac Group,1.3230,-0.0298,-2.20%,0,43,5.313B,6.10
94,CDMGF,Icade SA,71.00,0.00,0.00%,308,40,5.135B,N/A
95,ANAN-R.BK,Ananda Development Public Company Limited,1.5800,-0.0200,-1.25%,6.989M,N/A,5.266B,24.69
96,ANAN.BK,Ananda Development Public Company Limited,1.5800,-0.0200,-1.25%,6.989M,13.324M,5.266B,24.69
97,TEXINFRA.BO,Texmaco Infrastructure & Holdings Limited,41.30,+1.35,+3.38%,"7,682","4,645",5.263B,N/A
98,JLL,Jones Lang LaSalle Incorporated,101.81,-2.04,-1.96%,"35,365","409,787",5.257B,9.97
99,0105.HK,Associated International Hotels Limited,14.600,-0.300,-2.01%,"52,000","4,535",5.256B,N/A
0,GICSAB.MX,"Grupo Gicsa, S.A. de C.V.",3.5000,-0.1000,-2.78%,"40,181","995,176",5.25B,152.17
1,TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited,41.15,+1.15,+2.88%,"57,186","31,777",5.237B,N/A
2,002305.SZ,"Langold Real Estate Co., Ltd.",3.0200,+0.0400,+1.34%,130.112M,34.631M,5.237B,N/A
3,CIBUS.ST,Cibus Nordic Real Estate AB (publ),140.20,+0.20,+0.14%,"73,059","127,635",5.232B,66.35
4,CGD-R.BK,Country Group Development Public Company Limited,0.6000,0.0000,0.00%,"119,300","77,339",5.131B,N/A
5,MVNE.TA,Mivne Real Estate (K.D) Ltd,641.00,-37.00,-5.46%,1.587M,1.626M,5.211B,622.33
6,2168.HK,Kaisa Prosperity Holdings Limited,33.800,+1.200,+3.68%,1.185M,1.253M,5.205B,25.85
7,REXR,"Rexford Industrial Realty, Inc.",42.42,+0.13,+0.31%,"224,366",1.287M,5.204B,89.31
8,DEI,"Douglas Emmett, Inc.",29.49,-0.36,-1.21%,"119,736",1.416M,5.172B,14.29
9,5525.TW,"Sweeten Real Estate Development Co.,Ltd.",21.80,+0.10,+0.46%,"44,000","60,005",5.159B,18.79
10,TOWN.L,Town Centre Securities PLC,97.00,0.00,0.00%,"10,165","62,801",51.567M,N/A
11,CDE.F,City Developments Limited,5.50,-0.15,-2.65%,500,92,4.905B,11.39
12,KIM,Kimco Realty Corporation,11.81,-0.34,-2.76%,1.101M,8.197M,5.11B,15.75
13,NOBLE-R.BK,Noble Development Public Company Limited,11.10,-0.10,-0.89%,"403,700","85,975",5.145B,2.33
14,AP-UN.TO,Allied Properties Real Estate Investment Trust,41.34,-0.14,-0.34%,"39,312","420,421",5.089B,6.54
15,0488.HK,Lai Sun Development Company Limited,8.320,-0.090,-1.07%,"99,800","191,860",5.077B,1.04
16,0112.HK,Lerthai Group Limited,4.730,0.000,0.00%,"11,354","11,833",5.071B,26.28
17,NOBLE.BK,Noble Development Public Company Limited,11.10,-0.10,-0.89%,"403,700",2.291M,5.067B,2.33
18,HT01.F,"Healthcare Trust of America, Inc.",22.80,-0.40,-1.72%,10,6,4.992B,140.74
19,KOU.F,KWG Group Holdings Limited,1.5600,-0.0300,-1.89%,250,273,4.977B,N/A
20,600790.SS,"Zhejiang China Light&Textile Industrial City Group Co.,Ltd",3.4300,+0.0900,+2.69%,32.126M,15.235M,5.028B,16.41
21,CPITF,CapitaLand Commercial Trust,1.2700,0.0000,0.00%,500,"2,684",5.042B,N/A
22,SBO.OL,Selvaag Bolig ASA,53.50,-1.10,-2.01%,"84,981","88,875",4.995B,2.75
23,600807.SS,"Jinan High-tech Development Co., Ltd.",5.62,+0.24,+4.46%,43.924M,7.496M,4.972B,46.83
24,0163.HK,Emperor International Holdings Limited,1.350,+0.020,+1.50%,1.588M,"493,669",4.965B,N/A
25,MAPIF,Mapletree Industrial Trust,2.1650,0.0000,0.00%,"1,335","4,467",4.985B,18.04
26,CGD.BK,Country Group Development Public Company Limited,0.6000,0.0000,0.00%,"119,300",2.799M,4.96B,N/A
27,600638.SS,"Shanghai New Huang Pu Industrial Group Co., Ltd.",7.36,+0.67,+10.01%,15.245M,3.24M,4.956B,N/A
28,A.BK,Areeya Property Public Company Limited,5.05,0.00,0.00%,"18,600","14,440",4.949B,N/A
29,VCX.AX,Vicinity Centres,1.3150,-0.0500,-3.66%,32.873M,28.778M,4.941B,14.14
30,AIV1.F,Apartment Investment and Management Company,33.00,-0.60,-1.79%,50,12,4.912B,24.54
31,3266.TW,"Sunty Development Co., LTD",13.95,+0.05,+0.36%,"214,000","291,740",4.915B,24.35
32,SPRIME.BK,S Prime Growth Leasehold Real Estate Investment Trust,11.00,-0.10,-0.90%,"29,700","88,356",4.914B,N/A
33,JOMA.ST,John Mattson Fastighetsforetagen AB (publ),145.80,+1.00,+0.69%,"3,736","8,702",4.909B,28.84
34,BPO-PN.TO,Brookfield Office Properties Inc.,10.11,+0.05,+0.50%,"1,200","12,256",4.901B,3.03
35,BPO-PP.TO,Brookfield Office Properties Inc.,10.11,0.00,0.00%,"8,900","11,990",4.901B,3.03
36,KOJAMO.HE,Kojamo Oyj,19.74,+0.16,+0.82%,"207,126","433,301",4.879B,5.85
37,V4OC.F,Kojamo Oyj,19.74,+0.14,+0.71%,110,123,4.874B,5.85
38,FR,"First Industrial Realty Trust, Inc.",38.31,-0.06,-0.16%,"173,911",1.583M,4.873B,19.07
39,AMATAV-R.BK,Amata VN Public Company Limited,5.10,-0.05,-0.97%,"166,900","1,303",4.863B,38.93
40,ARPT.TA,Airport City Ltd.,"3,700.00",-64.00,-1.70%,"300,122","220,225",4.862B,455.16
41,PSPN.SW,PSP Swiss Property AG,105.20,+0.90,+0.86%,"96,832","191,342",4.825B,11.44
42,0480.HK,HKR International Limited,3.240,+0.020,+0.62%,"361,600","347,846",4.812B,2.96
43,2540.TW,"JSL Construction & Development Co., Ltd.",32.80,+0.30,+0.92%,"178,000","76,418",4.808B,15.04
44,S76.F,STORE Capital Corporation,19.53,-1.50,-7.13%,100,597,4.493B,15.21
45,4J2.F,Jones Lang LaSalle Incorporated,91.00,-2.50,-2.67%,99,19,4.614B,8.91
46,3486.T,Global Link Management Inc.,628.00,+18.00,+2.95%,"10,000","33,553",4.772B,6.64
47,AMATAV.BK,Amata VN Public Company Limited,5.10,-0.05,-0.97%,"166,900","151,575",4.768B,38.93
48,REI-UN.TO,RioCan Real Estate Investment Trust,14.98,-0.15,-0.99%,"387,859",2.433M,4.759B,6.83
49,NP3.ST,NP3 Fastigheter AB (publ),87.50,+0.40,+0.46%,"14,823","39,828",4.755B,6.59
50,8938.T,"GLOME Holdings,Inc.",854.00,-11.00,-1.27%,"6,200","58,121",4.748B,N/A
51,L2D.JO,Liberty Two Degrees Limited,525.00,0.00,0.00%,"29,234","875,751",4.74B,889.83
52,GTR.JO,Grit Real Estate Income Group Limited,"1,549.00",+60.00,+4.03%,"1,500","11,166",4.733B,"22,449.28"
