,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
90,017000.KQ,"SHINWON Construction co.,Ltd.","3,300.00",+5.00,+0.15%,"14,314","113,019",33.222B,N/A
91,EXPGF,Experian plc,36.04,0.00,0.00%,270,"2,837",32.897B,48.57
92,600004.SS,"Guangzhou Baiyun International Airport Co., Ltd.",16.03,-0.07,-0.43%,36.76M,18.46M,33.171B,48.58
93,CK.BK,CH. Karnchang Public Company Limited,19.80,-0.20,-1.00%,10.968M,10.985M,33.102B,25.61
94,RENT3.SA,Localiza Rent a Car S.A.,44.05,+0.04,+0.09%,2.58M,9.123M,33.088B,39.44
95,EXPGY,Experian plc,36.20,+0.27,+0.76%,"18,428","136,491",33.146B,48.79
96,JSL.F,Jardine Strategic Holdings Limited,18.30,-0.20,-1.08%,140,14,33.352B,4.74
97,1852.T,Asanuma Corporation,"4,090.00",-30.00,-0.73%,"20,900","46,185",32.958B,7.67
98,FERR.BA,Ferrum Sociedad Anonima de Ceramica y Metalurgia,6.16,+0.05,+0.82%,"1,091","21,164",32.894B,324.21
99,6490.T,"Nippon Pillar Packing Co., Ltd.","1,380.00",-17.00,-1.22%,"42,300","86,089",32.851B,12.71
0,CLG.L,Clipper Logistics plc,322.50,-17.50,-5.15%,"44,187","145,839",327.934M,23.37
1,7995.T,"Valqua, Ltd.","1,862.00",-71.00,-3.67%,"29,100","43,373",32.782B,11.23
2,ARNC1.MX,Arconic Corporation,325.00,0.00,0.00%,0,620,34.382B,145.54
3,ITOCF,ITOCHU Corporation,21.76,-0.10,-0.46%,"2,300",900,32.139B,8.93
4,096350.KQ,"DaeChang Solution Co., Ltd.",315.00,-1.00,-0.32%,2.546M,N/A,32.713B,N/A
5,WCN.TO,"Waste Connections, Inc.",124.00,-0.87,-0.70%,"29,430","352,246",32.438B,56.36
6,2059.TW,"King Slide Works Co., Ltd.",342.50,-4.50,-1.30%,"278,000","414,322",32.639B,20.82
7,7931.T,"Mirai Industry Co.,Ltd.","1,901.00",-87.00,-4.38%,"7,000","6,189",32.638B,12.06
8,189860.KQ,"SEOJEON ELECTRIC MACHINERY Co.,Ltd.","3,365.00",+15.00,+0.45%,"27,209","18,769",32.636B,N/A
9,1072.HK,Dongfang Electric Corporation Limited,4.770,+0.270,+6.00%,4.202M,1.158M,32.866B,10.41
10,6464.T,"Tsubaki Nakashima Co., Ltd.",807.00,-15.00,-1.82%,"378,800","761,128",32.556B,8.36
11,LHXT.VI,"L3Harris Technologies, Inc.",149.00,-4.00,-2.61%,0,0,31.165B,22.89
12,ITOCY,ITOCHU Corporation,43.26,+0.25,+0.58%,"8,471","20,270",32.475B,8.88
13,MMTC.NS,MMTC Limited,21.60,+3.55,+19.67%,20.291M,1.258M,32.4B,186.21
14,MMTC.BO,MMTC Limited,21.60,+3.55,+19.67%,2.603M,"115,595",32.4B,186.21
15,KAMAHOLD.BO,KAMA Holdings Limited,"5,019.50",+51.95,+1.05%,148,81,32.389B,6.05
16,7893.T,PRONEXUS Inc.,"1,200.00",-14.00,-1.15%,"12,500","11,706",32.303B,17.51
17,KC4.F,KONE Oyj,61.94,+0.82,+1.34%,"9,893",113,32.183B,35.23
18,EMR.F,Emerson Electric Co.,53.29,-1.45,-2.65%,90,157,31.276B,15.20
19,1929.T,"Nittoc Construction Co., Ltd.",771.00,+5.00,+0.65%,"198,300","59,501",32.158B,9.87
20,HRS.F,"L3Harris Technologies, Inc.",146.00,-7.00,-4.58%,64,12,30.538B,22.43
21,049800.KS,"Woojin Plaimm Co., Ltd.","3,195.00",+45.00,+1.43%,"4,684","20,793",31.95B,N/A
22,KNEBV.HE,KONE Oyj,61.62,+0.36,+0.59%,"531,805","725,579",31.943B,35.05
23,KEI.NS,KEI Industries Limited,356.45,+4.85,+1.38%,"308,317","194,288",31.877B,11.43
24,KEI.BO,KEI Industries Limited,356.35,+5.05,+1.44%,"13,648","11,764",31.895B,11.43
25,JAYA.JK,PT Armada Berjaya Trans Tbk,85.00,+1.00,+1.19%,1.705M,"559,988",31.875B,7.13
26,KC4.DE,KONE Oyj,60.98,0.00,0.00%,76,285,31.757B,34.69
27,1815.T,Tekken Corporation,"2,026.00",-20.00,-0.98%,"18,800","29,653",31.616B,6.37
28,HEG.NS,HEG Limited,817.20,-24.55,-2.92%,"290,995","223,813",31.535B,46.64
29,023960.KS,"SC Engineering Co., Ltd","1,260.00",-25.00,-1.95%,"30,995","51,374",31.521B,N/A
30,SAAB-B.ST,Saab AB (publ),236.90,-2.80,-1.17%,"296,598","568,930",31.507B,16.52
31,HEG.BO,HEG Limited,816.20,-25.10,-2.98%,"27,652","23,181",31.502B,46.59
32,076080.KQ,"Welcron Hantec Co.,Ltd.","1,615.00",-5.00,-0.31%,"42,506","112,308",31.496B,N/A
33,6997.T,Nippon Chemi-Con Corporation,"1,933.00",-27.00,-1.38%,"101,200","245,907",31.473B,N/A
34,MSBHF,Mitsubishi Corporation,20.48,0.00,0.00%,"1,110","1,230",31.268B,N/A
35,201872.SZ,"China Merchants Port Group Co., Ltd.",7.40,0.00,0.00%,"521,288","213,764",31.556B,N/A
36,C2L.F,CRRC Corporation Limited,0.4560,+0.0268,+6.24%,"12,400","8,530",31.103B,7.73
37,HTHIF,"Hitachi, Ltd.",33.00,0.00,0.00%,"2,603","1,432",31.081B,8.88
38,6279.T,Zuiko Corporation,"4,775.00",-90.00,-1.85%,"3,800","4,950",31.359B,18.48
39,9991.T,Gecoss Corporation,861.00,-14.00,-1.60%,"54,300","28,503",31.338B,7.11
40,GOG.L,The Go-Ahead Group plc,723.00,-31.00,-4.11%,"177,495","214,345",312.173M,5.15
41,6411.T,"Nakano Refrigerators Co.,Ltd.","6,200.00",+30.00,+0.49%,100,"1,589",31.203B,21.48
42,QMC.F,SMC Corporation,454.00,-4.00,-0.87%,3,1,31.137B,24.20
43,6157.T,"NS Tool Co., Ltd.","2,491.00",-53.00,-2.08%,"39,000","35,001",31.146B,20.24
44,601179.SS,"China XD Electric Co., Ltd",6.06,+0.44,+7.83%,189.236M,123.599M,31.063B,87.83
45,MSBHY,Mitsubishi Corporation,42.03,+0.16,+0.38%,"11,265","32,712",31.386B,5.98
46,PATK.MX,"Patrick Industries, Inc.","1,358.00",0.00,0.00%,0,N/A,29.363B,351.81
47,9304.T,"The Shibusawa Warehouse Co., Ltd.","2,039.00",-7.00,-0.34%,"5,100","6,454",31.004B,11.01
48,NEL.OL,Nel ASA,22.10,+0.90,+4.25%,22.213M,19.436M,30.971B,N/A
49,600885.SS,"Hongfa Technology Co., Ltd.",41.57,+1.53,+3.82%,10.141M,7.686M,30.96B,44.70
50,3EC.F,Eaton Corporation plc,76.97,-1.10,-1.41%,45,15,30.472B,15.11
51,TEAMLEASE.NS,TeamLease Services Limited,"1,809.60",+54.25,+3.09%,"48,478","20,154",30.938B,88.45
52,600026.SS,"COSCO SHIPPING Energy Transportation Co., Ltd.",7.53,+0.06,+0.80%,69.791M,39.963M,30.726B,47.96
53,PC8.F,Canadian Pacific Railway Limited,225.80,+3.80,+1.71%,25,2,31.282B,18.12
54,099520.KQ,"ITX-M2M Co., Ltd.","1,900.00",+40.00,+2.15%,"72,903","805,569",30.868B,N/A
55,053110.KQ,Soribada Inc.,516.00,+3.00,+0.58%,"454,301",1.805M,30.855B,N/A
56,601117.SS,"China National Chemical Engineering Co., Ltd",6.24,+0.21,+3.48%,106.1M,27.498M,30.782B,10.40
57,TEAMLEASE.BO,TeamLease Services Limited,"1,807.55",+57.45,+3.28%,596,"1,597",30.996B,88.35
58,VOL4.F,AB Volvo (publ),14.90,+0.30,+2.05%,30,25,30.523B,N/A
59,6271.T,Nissei Corporation,"1,108.00",0.00,0.00%,200,"1,248",30.726B,77.00
60,DSDVF,DSV Panalpina A/S,129.00,0.00,0.00%,47,137,28.969B,40.29
61,CCRO3.SA,CCR S.A.,15.17,+0.16,+1.07%,4.989M,7.564M,30.643B,22.37
62,NESCO.NS,Nesco Limited,433.15,+1.35,+0.31%,"95,177","73,911",30.502B,13.05
63,SPICEJET.NS,SpiceJet Limited,50.95,+0.85,+1.70%,7.132M,3.49M,30.604B,N/A
64,SPICEJET.BO,SpiceJet Limited,50.95,+0.80,+1.60%,1.783M,"529,150",30.574B,N/A
65,4218.T,"Nichiban Co., Ltd.","1,475.00",+14.00,+0.96%,"27,300","28,846",30.564B,17.46
66,6745.T,Hochiki Corporation,"1,220.00",-21.00,-1.69%,"14,300","28,306",30.546B,8.17
67,HTHIY,"Hitachi, Ltd.",62.82,-1.07,-1.67%,"10,832","53,267",30.561B,8.45
68,1885.T,TOA Corporation,"1,553.00",-11.00,-0.70%,"52,200","71,251",30.444B,6.73
69,FUCA.F,Fanuc Corporation,15.70,-0.20,-1.26%,300,54,30.14B,18.84
70,RWA.L,Robert Walters plc,405.00,-11.00,-2.64%,"1,709","110,363",308.073M,9.02
71,NESCO.BO,Nesco Limited,431.75,+0.20,+0.05%,"7,063","4,419",30.421B,13.01
72,6507.T,"Sinfonia Technology Co.,Ltd.","1,027.00",-32.00,-3.02%,"29,300","59,267",30.405B,18.04
73,9310.T,Japan Transcity Corporation,474.00,-21.00,-4.24%,"35,400","28,503",30.4B,10.02
74,MTO.L,Mitie Group plc,82.80,-1.30,-1.55%,"175,097","378,208",302.999M,3.39
75,6088.T,SIGMAXYZ Inc.,"1,587.00",+63.00,+4.13%,"519,900","387,490",30.297B,21.87
76,300724.SZ,S.C New Energy Technology Corporation,94.25,+1.00,+1.07%,3.256M,3.241M,30.275B,81.32
77,9033.T,"Hiroshima Electric Railway Co.,Ltd.",998.00,-11.00,-1.09%,"4,000","3,667",30.274B,48.12
78,1898.T,"Seikitokyu Kogyo Co., Ltd.",750.00,-7.00,-0.92%,"49,100","95,675",30.221B,4.62
79,FUC.F,Fanuc Corporation,157.60,-2.30,-1.44%,143,388,30.085B,18.91
80,7438.T,Kondotec Inc.,"1,149.00",-1.00,-0.09%,"32,400","25,453",30.189B,10.71
81,INFO,IHS Markit Ltd.,76.06,-0.20,-0.26%,"501,079",2.151M,30.181B,38.55
82,9046.T,"Kobe Electric Railway Co., Ltd.","3,750.00",-25.00,-0.66%,"1,900","8,004",30.139B,29.96
83,LAXMIMACH.BO,Lakshmi Machine Works Limited,"2,819.50",-21.40,-0.75%,234,"1,308",30.121B,108.45
84,6364.T,"Hokuetsu Industries Co., Ltd.","1,033.00",-21.00,-1.99%,"16,900","43,901",30.028B,8.37
85,LAXMIMACH.NS,Lakshmi Machine Works Limited,"2,816.35",-24.55,-0.86%,"7,525","6,797",30.087B,108.33
86,CASHN.MX,"Prosegur Cash, S.A.",19.39,0.00,0.00%,0,"16,122",29.88B,N/A
87,PKPK.JK,PT Perdana Karya Perkasa Tbk,50.00,0.00,0.00%,"129,300","128,451",26.968B,N/A
88,IOC.F,ITOCHU Corporation,19.51,+0.87,+4.67%,30,19,29.877B,8.01
89,9933.TW,CTCI Corporation,39.25,+0.45,+1.16%,1.757M,3.364M,29.96B,26.88
90,KARW.JK,PT ICTSI Jasa Prima Tbk,51.00,+1.00,+2.00%,"151,200","126,306",29.945B,N/A
91,258610.KQ,EWK Inc.,"4,540.00",0.00,0.00%,"135,424",N/A,29.903B,N/A
92,MRI.F,MTR Corporation Limited,4.7200,+0.0200,+0.43%,90,94,29.739B,N/A
93,KNRCON.NS,KNR Constructions Limited,211.30,-3.70,-1.72%,"139,642","328,910",29.657B,11.19
94,6299.T,"Kobelco Eco-Solutions Co., Ltd.","1,851.00",-25.00,-1.33%,"1,400","3,164",29.83B,10.93
95,600170.SS,"Shanghai Construction Group Co., Ltd.",3.3500,+0.0400,+1.21%,63.491M,22.697M,29.83B,15.16
96,6905.T,"Cosel Co., Ltd.",860.00,-16.00,-1.83%,"124,800","80,476",29.805B,98.75
97,141070.KQ,"MAXROTEC Co., Ltd.","1,135.00",-25.00,-2.16%,"295,253","353,084",29.764B,N/A
98,VOL1.F,AB Volvo (publ),14.65,-0.06,-0.41%,80,453,29.787B,9.61
99,900070.KQ,Global SM Tech Limited,566.00,-5.00,-0.88%,"76,508","674,432",29.749B,N/A
0,6955.T,FDK Corporation,861.00,+29.00,+3.49%,"249,800","325,473",29.711B,N/A
1,KNRCON.BO,KNR Constructions Limited,211.05,-3.55,-1.65%,"5,524","18,141",29.725B,11.18
2,0152.HK,Shenzhen International Holdings Limited,13.500,-0.100,-0.74%,3.637M,3.318M,29.622B,5.77
3,VOL3.F,AB Volvo (publ),14.48,-0.38,-2.56%,"1,100",558,29.144B,9.50
4,2357.HK,AviChina Industry & Technology Company Limited,4.760,+0.850,+21.74%,103.192M,16.004M,29.563B,19.36
5,688169.SS,"Beijing Roborock Technology Co., Ltd.",443.00,+6.00,+1.37%,"603,775","519,245",29.533B,29.49
6,TOCB.F,Thomson Reuters Corporation,59.00,-0.50,-0.84%,83,24,29.202B,17.90
7,TOCB.SG,Thomson Reuters Corporation,59.00,-0.50,-0.84%,0,4,29.202B,17.90
8,TOCB.DU,Thomson Reuters Corporation,58.50,-0.50,-0.85%,500,0,29.2B,17.74
9,3376.TW,"Shin Zu Shing Co., Ltd.",163.00,+7.00,+4.49%,4.89M,2.883M,29.416B,21.44
10,9619.T,"Ichinen Holdings Co., Ltd.","1,210.00",-17.00,-1.39%,"36,800","46,926",29.401B,6.73
11,J2B.F,Experian plc,31.92,-0.12,-0.37%,250,116,28.975B,43.02
12,9066.T,Nissin Corporation,"1,500.00",+4.00,+0.27%,"18,200","21,151",29.324B,10.94
13,603568.SS,"Zhejiang Weiming Environment Protection Co., Ltd.",23.32,-0.04,-0.17%,4.005M,2.997M,29.303B,31.60
14,8341.TW,"Sunny Friend Environmental Technology Co., Ltd.",262.50,+6.50,+2.54%,"167,000","177,570",29.269B,27.96
15,1618.HK,Metallurgical Corporation of China Ltd.,1.400,+0.040,+2.94%,22.845M,17.826M,29.013B,4.64
16,CERA.NS,Cera Sanitaryware Limited,"2,217.30",+15.55,+0.71%,"3,620","5,004",28.858B,25.46
17,600875.SS,Dongfang Electric Corporation Limited,9.87,+0.25,+2.60%,31.689M,13.373M,28.85B,23.33
18,600038.SS,Avicopter Plc,48.96,+4.45,+10.00%,26.977M,4.928M,28.861B,51.43
19,153360.KS,Hi Gold Ocean No.3 Ship Investment Company,"1,370.00",-15.00,-1.08%,"11,770","17,378",28.515B,N/A
20,AIPUY,Airports of Thailand Public Company Limited,19.40,+0.42,+2.21%,897,"2,854",27.9B,366.04
21,5982.T,"Maruzen Co., Ltd.","1,782.00",-48.00,-2.62%,"7,100","5,167",28.816B,8.02
22,CERA.BO,Cera Sanitaryware Limited,"2,210.90",+7.60,+0.34%,661,575,28.755B,25.39
23,CYIENT.BO,Cyient Limited,261.25,-8.45,-3.13%,"34,587","79,854",28.709B,8.39
24,CYIENT.NS,Cyient Limited,261.00,-8.50,-3.15%,"378,880",1.125M,28.702B,8.38
25,ZTOA.F,ZTO Express (Cayman) Inc.,32.40,-0.80,-2.41%,78,440,28.695B,36.16
26,ZTO,ZTO Express (Cayman) Inc.,36.64,-0.87,-2.32%,1.181M,3.056M,28.722B,40.89
27,MIELF,Mitsubishi Electric Corporation,12.50,0.00,0.00%,3,69,28.27B,12.15
28,001872.SZ,"China Merchants Port Group Co., Ltd.",15.73,+0.05,+0.32%,3.815M,2.119M,28.616B,12.91
29,600372.SS,"China Avionics Systems Co.,Ltd.",16.25,+1.35,+9.06%,41.912M,6.888M,28.592B,42.76
30,VP.L,Vp plc,712.00,+2.00,+0.28%,138,"12,668",285.899M,15.41
31,5932.T,"Sankyo Tateyama, Inc.",911.00,-23.00,-2.46%,"28,000","60,560",28.58B,N/A
32,600862.SS,"AVIC Aviation High-Technology Co., Ltd.",20.48,+1.31,+6.83%,33.288M,20.837M,28.53B,45.31
33,CJPRY,Central Japan Railway Company,14.43,-0.19,-1.33%,"47,482","80,690",28.707B,7.42
34,600221.SS,"Hainan Airlines Holding Co., Ltd.",1.7000,+0.0200,+1.19%,243.63M,97.373M,28.492B,N/A
35,032280.KQ,Samil Co.Ltd.,"1,835.00",+15.00,+0.82%,"21,312","49,806",28.48B,N/A
36,SDY.L,Speedy Hire Plc,53.60,-0.40,-0.74%,"57,983","553,211",282.387M,16.75
37,0293.HK,Cathay Pacific Airways Limited,7.230,-0.160,-2.17%,7.333M,5.718M,28.442B,16.81
38,6619.T,W-SCOPE Corporation,782.00,-14.00,-1.76%,1.362M,3.042M,28.441B,N/A
39,DSDVY,DSV Panalpina A/S,63.26,-0.21,-0.33%,"11,201","36,900",28.873B,39.51
40,064510.KQ,"Ecomaister Co., Ltd.","2,240.00",+90.00,+4.19%,"700,793",N/A,28.357B,N/A
41,5195.T,"Bando Chemical Industries, Ltd.",621.00,-16.00,-2.51%,"36,100","51,384",28.257B,41.64
42,3906.T,ALBERT Inc.,"6,390.00",+190.00,+3.06%,"56,700","242,475",28.243B,150.89
43,600153.SS,Xiamen C&D Inc.,9.96,+0.13,+1.32%,34.5M,20.257M,28.239B,4.98
44,3443.T,"Kawada Technologies, Inc.","4,815.00",-20.00,-0.41%,"6,600","23,068",28.223B,4.39
45,300070.SZ,"Beijing Originwater Technology Co., Ltd.",8.91,+0.07,+0.79%,56.364M,36.547M,28.197B,19.89
46,MIELY,Mitsubishi Electric Corporation,26.03,-0.32,-1.21%,"12,017","70,633",27.926B,12.65
47,045890.KQ,GeumVit Corp,993.00,-47.00,-4.52%,1.256M,"272,123",28.098B,N/A
48,3898.HK,"Zhuzhou CRRC Times Electric Co., Ltd.",23.900,+0.700,+3.02%,10.108M,2.13M,28.094B,9.46
49,CTAS,Cintas Corporation,269.99,+0.01,+0.00%,"107,609","754,748",28.092B,30.63
50,2634.TW,Aerospace Industrial Development Corporation,29.75,+0.10,+0.34%,5.271M,2.427M,28.021B,18.59
51,VRSK,"Verisk Analytics, Inc.",172.72,-0.21,-0.12%,"136,648","945,988",28.025B,58.99
52,0257.HK,China Everbright International Limited,4.550,+0.010,+0.22%,11.428M,11.477M,27.951B,5.37
53,3176.T,"Sanyo Trading Co., Ltd.",975.00,-23.00,-2.30%,"23,500","57,426",27.915B,7.63
54,SGC.L,Stagecoach Group plc,50.95,-4.30,-7.78%,4.16M,1.901M,280.32M,2.70
55,601598.SS,Sinotrans Limited,3.7400,+0.0300,+0.81%,52.192M,15.047M,27.679B,11.51
56,TRAUF,Transurban Group,9.74,+0.28,+2.96%,253,"2,540",27.903B,57.98
57,APTPF,Airports of Thailand Public Company Limited,1.8100,0.0000,0.00%,96,417,27.296B,N/A
58,PRV.L,Porvair plc,600.00,+5.00,+0.84%,"8,756","35,656",276.247M,24.69
59,0576.HK,"Zhejiang Expressway Co., Ltd.",6.360,+0.070,+1.11%,10.686M,7.025M,27.622B,6.66
60,600089.SS,"TBEA Co., Ltd.",7.40,+0.18,+2.49%,77.02M,52.571M,27.486B,16.09
61,MBI.F,Mitsubishi Corporation,18.60,+0.10,+0.54%,100,78,27.794B,5.29
62,UWGN.ME,Public Joint Stock Company Research and Production Corporation United Wagon Company,236.00,-0.20,-0.08%,"1,049","5,189",27.376B,8.73
63,SCI.NS,The Shipping Corporation of India Limited,58.70,-0.90,-1.51%,2.849M,2.975M,27.342B,8.13
64,CPF.F,CITIC Limited,0.9050,0.0000,0.00%,"39,610","2,200",26.776B,4.89
65,0659.HK,NWS Holdings Limited,6.970,-0.140,-1.97%,8.257M,3.718M,27.261B,N/A
66,069140.KQ,"Nuriplan Co., Ltd.","5,080.00",+135.00,+2.73%,"37,184","25,125",27.256B,N/A
67,SCI.BO,The Shipping Corporation of India Limited,58.50,-1.10,-1.85%,"232,980","236,353",27.249B,8.10
68,1882.HK,Haitian International Holdings Limited,17.060,-0.600,-3.40%,3.636M,"954,889",27.228B,13.88
69,HIA1.F,"Hitachi, Ltd.",27.53,-0.78,-2.76%,390,266,26.722B,7.40
70,002791.SZ,"Guangdong KinLong Hardware Products Co.,Ltd.",84.50,+0.58,+0.69%,2.501M,1.581M,27.17B,57.64
71,SHLRF,Schindler Holding AG,251.50,+13.50,+5.67%,10,82,28.073B,29.00
72,SNR.L,Senior plc,65.05,-0.45,-0.69%,"560,106",2.347M,272.831M,9.29
73,5757.T,"CK SAN-ETSU Co., Ltd.","3,075.00",-55.00,-1.76%,"4,700","4,550",27.001B,7.25
74,002468.SZ,"STO Express Co.,Ltd.",17.58,-0.03,-0.17%,14.341M,8.593M,26.911B,25.19
75,LMSH.JK,PT Lionmesh Prima Tbk,280.00,-20.00,-6.67%,300,"4,225",26.88B,N/A
76,9055.T,"Alps Logistics Co., Ltd.",760.00,-5.00,-0.65%,"3,000","8,200",26.872B,11.27
77,PAYX,"Paychex, Inc.",74.84,+0.90,+1.22%,"874,134",2.425M,26.846B,24.38
78,0M3.SG,IHS Markit Ltd.,67.00,-0.50,-0.74%,0,10,26.555B,33.96
79,0M3.F,IHS Markit Ltd.,66.50,-0.50,-0.75%,32,16,26.554B,33.71
80,BEML.BO,BEML Limited,644.60,-6.25,-0.96%,"69,319","62,409",26.844B,42.16
81,4216.T,Asahi Yukizai Corporation,"1,403.00",-24.00,-1.68%,"34,600","34,709",26.843B,8.55
82,BEML.NS,BEML Limited,644.70,-6.55,-1.01%,"600,227","933,723",26.832B,42.16
83,012600.KS,"Chungho ComNet Co., Ltd.","3,205.00",+270.00,+9.20%,2.848M,"221,831",26.808B,N/A
84,1811.T,The Zenitaka Corporation,"3,730.00",+5.00,+0.13%,"2,300","1,382",26.716B,5.99
85,5912.T,OSJB Holdings Corporation,225.00,-1.00,-0.44%,"597,000","526,625",26.637B,3.93
86,ASAZF,ASSA ABLOY AB (publ),23.24,0.00,0.00%,69,"3,510",23.379B,65.28
87,000988.SZ,Huagong Tech Company Limited,26.48,+2.41,+10.01%,114.316M,25.999M,26.626B,70.99
88,UTAR.ME,Public Joint-Stock Company UTair Aviation,7.32,-0.04,-0.54%,"37,000","443,329",26.608B,N/A
89,MRL.L,Marlowe plc,527.00,0.00,0.00%,"28,969","104,336",265.903M,329.38
90,6412.TW,"Chicony Power Technology Co., Ltd.",68.90,+0.50,+0.73%,"532,000","893,064",26.408B,17.55
91,000967.SZ,"Infore Environment Technology Group Co., Ltd.",8.34,+0.05,+0.60%,24.848M,16.712M,26.38B,20.00
92,ERJN.MX,Embraer S.A.,141.00,0.00,0.00%,0,"15,813",26.374B,N/A
93,2429.T,"World Holdings Co., Ltd.","1,565.00",-45.00,-2.80%,"75,500","78,500",27.295B,5.79
94,JAP.F,Central Japan Railway Company,132.00,+2.40,+1.85%,80,29,26.199B,6.79
95,603638.SS,"Yantai Eddie Precision Machinery Co., Ltd.",43.93,-0.48,-1.08%,2.441M,2.5M,26.306B,73.46
96,600546.SS,"Shanxi Coal International Energy Group Co.,Ltd",13.24,+0.14,+1.07%,47.864M,26.037M,26.248B,22.87
97,3449.T,Technoflex Corporation,"1,440.00",-36.00,-2.44%,"497,400","164,384",26.232B,15.30
98,EJPRF,East Japan Railway Company,68.00,0.00,0.00%,900,172,25.553B,N/A
99,002266.SZ,"Zhefu Holding Group Co., Ltd.",4.8700,+0.1600,+3.40%,59.216M,13.851M,26.151B,57.98
0,6140.T,"Asahi Diamond Industrial Co., Ltd.",471.00,-14.00,-2.89%,"144,300","100,015",26.145B,N/A
1,192390.KQ,"Winhitech Co., Ltd.","2,725.00",+15.00,+0.55%,"33,833","66,842",26.066B,N/A
2,3311.HK,China State Construction International Holdings Limited,5.160,+0.110,+2.18%,7.019M,6.289M,26.054B,4.81
3,2866.HK,"COSCO SHIPPING Development Co., Ltd.",0.860,+0.040,+4.88%,18.49M,6.847M,26.253B,N/A
4,PCAR,PACCAR Inc,75.30,-0.47,-0.62%,"233,616",1.924M,26.033B,12.36
5,7607.T,"Shinwa Co., Ltd.","1,948.00",-40.00,-2.01%,"19,000","18,842",25.953B,7.99
6,002340.SZ,"GEM Co., Ltd.",5.40,+0.12,+2.27%,173.325M,76.514M,25.836B,31.40
7,0694.HK,Beijing Capital International Airport Company Limited,5.630,+0.220,+4.07%,16.783M,13.852M,25.781B,9.16
8,LSC.L,London Security plc,"2,100.00",0.00,0.00%,2,24,257.492M,15.46
9,CKHUF,CK Hutchison Holdings Limited,6.65,-0.18,-2.71%,"4,536","9,615",25.509B,5.41
10,CMI,Cummins Inc.,174.31,-1.26,-0.72%,"202,038",1.327M,25.715B,12.74
11,SHLAF,Schindler Holding AG,241.97,0.00,0.00%,397,75,26.566B,27.90
12,CKHUY,CK Hutchison Holdings Limited,6.66,-0.11,-1.62%,"480,841","272,000",25.792B,5.42
13,1945.T,Tokyo Energy & Systems Inc.,754.00,-26.00,-3.33%,"12,100","23,065",25.677B,10.78
14,HYVE.L,Hyve Group Plc,97.85,+0.25,+0.26%,1.395M,3.575M,259.428M,N/A
15,RSG,"Republic Services, Inc.",80.33,-0.54,-0.67%,"207,889",1.332M,25.57B,23.76
16,6310.T,"Iseki & Co., Ltd.","1,131.00",-23.00,-1.99%,"24,200","38,076",25.55B,35.84
17,4658.T,"Nippon Air conditioning Services Co., Ltd.",725.00,-12.00,-1.63%,"33,100","52,229",25.543B,13.67
18,2606.TW,U-Ming Marine Transport Corporation,30.15,-0.30,-0.99%,2.164M,2.483M,25.478B,22.32
19,6788.T,"Nihon Trim Co., Ltd.","3,270.00",-20.00,-0.61%,"26,100","40,696",25.473B,118.42
20,DS81.F,DSV Panalpina A/S,112.80,+0.60,+0.53%,90,93,25.748B,35.23
21,9324.T,Yasuda Logistics Corporation,879.00,-31.00,-3.41%,"14,200","23,921",25.455B,8.67
22,SCHP.SW,Schindler Holding AG,237.10,+3.50,+1.50%,"231,084","222,149",25.4B,32.25
23,ADDT-B.ST,Addtech AB (publ.),379.00,-6.60,-1.71%,"110,937","160,102",25.428B,29.61
24,6409.T,KITO Corporation,"1,242.00",-69.00,-5.26%,"84,900","51,275",25.426B,7.95
25,JCI,Johnson Controls International plc,34.10,-0.15,-0.44%,"974,658",5.66M,25.366B,5.26
26,SCHN.SW,Schindler Holding AG,235.80,+3.20,+1.38%,"44,901","54,963",25.369B,32.08
27,EJPRY,East Japan Railway Company,11.12,0.00,0.00%,"65,425","115,159",25.553B,9.73
28,DSV.VI,DSV Panalpina A/S,112.60,+0.35,+0.31%,0,7,25.691B,N/A
29,EIM.IC,Eimskipafelag Islands hf.,140.00,-1.00,-0.71%,"1,500","21,967",25.321B,"1,891.89"
30,2453.T,"Japan Best Rescue System Co.,Ltd.",818.00,+6.00,+0.74%,"53,900","165,871",25.292B,29.54
31,7414.T,"Onoken Co., Ltd.","1,195.00",-29.00,-2.37%,"17,800","22,654",25.244B,6.04
32,9621.T,"CTI Engineering Co., Ltd.","1,784.00",+48.00,+2.76%,"116,400","50,528",25.226B,8.93
33,3996.HK,China Energy Engineering Corporation Limited,0.840,+0.060,+7.69%,2.242M,"268,813",25.217B,N/A
34,2445.T,"Takamiya Co., Ltd.",541.00,-5.00,-0.92%,"17,200","39,895",25.194B,10.55
35,0148.HK,Kingboard Holdings Limited,22.800,+1.450,+6.79%,1.579M,1.298M,25.186B,8.00
36,TCIEXP.NS,TCI Express Limited,658.10,+1.30,+0.20%,"8,896","48,308",25.263B,28.38
37,CTAS.VI,Cintas Corporation,239.40,-1.10,-0.46%,0,35,24.722B,27.16
38,TCIEXP.BO,TCI Express Limited,654.75,-2.60,-0.40%,"1,464","2,845",25.113B,28.23
39,PCX.DE,"Paychex, Inc.",65.24,-4.27,-6.14%,56,29,23.689B,21.25
40,MIE1.F,Mitsubishi Electric Corporation,11.50,0.00,0.00%,700,563,24.993B,11.18
41,2039.HK,"China International Marine Containers (Group) Co., Ltd.",7.260,+0.210,+2.98%,2.091M,"940,681",24.971B,46.67
