,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
88,603368.SS,"Guangxi Liuzhou Pharmaceutical Co., Ltd.",24.96,+0.14,+0.56%,9.143M,3.872M,9.052B,12.70
89,0775.HK,"CK Life Sciences Int'l., (Holdings) Inc.",0.940,0.000,0.00%,8.662M,19.252M,9.034B,49.74
90,ICLR,ICON Public Limited Company,171.68,-0.20,-0.12%,"77,029","258,924",9.015B,25.32
91,9707.T,"Unimat Retirement Community Co., Ltd.","1,047.00",-3.00,-0.29%,"2,500","16,640",9.003B,35.44
92,300119.SZ,"Tianjin Ringpu Bio-Technology Co., Ltd.",22.18,+0.44,+2.02%,10.388M,9.157M,8.972B,39.12
93,3613.HK,Beijing Tong Ren Tang Chinese Medicine Company Limited,10.700,-0.220,-2.01%,1.18M,"869,533",8.957B,N/A
94,TXG,"10x Genomics, Inc.",90.82,+2.16,+2.44%,"175,131","877,503",8.933B,N/A
95,4539.T,"Nippon Chemiphar Co., Ltd.","2,479.00",-10.00,-0.40%,"2,800","2,984",8.912B,20.44
96,300653.SZ,"Yantai Zhenghai Biotechnology Co., Ltd.",73.95,-1.05,-1.40%,3.284M,1.821M,8.874B,89.53
97,TRL.F,DaVita Inc.,72.17,+1.07,+1.50%,100,14,8.962B,11.54
98,ACAD,ACADIA Pharmaceuticals Inc.,56.86,-0.14,-0.25%,"601,756",1.576M,8.862B,N/A
99,OPK.TA,"OPKO Health, Inc.","1,350.00",+69.00,+5.39%,"395,779","682,077",9.343B,N/A
0,300267.SZ,"Hunan Er-Kang Pharmaceutical Co., Ltd",4.2700,+0.0100,+0.23%,26.754M,15.242M,8.807B,88.96
1,600664.SS,"Harbin Pharmaceutical Group Co., Ltd.",3.5100,+0.0400,+1.15%,42.586M,26.055M,8.8B,702.00
2,QIA.F,QIAGEN N.V.,38.35,-0.08,-0.21%,657,"2,667",8.694B,N/A
3,QGEN.VI,QIAGEN N.V.,38.33,-0.08,-0.21%,0,1,8.694B,N/A
4,QIA.DE,QIAGEN N.V.,38.26,-0.18,-0.47%,"343,679","679,755",8.671B,N/A
5,603566.SS,"Pulike Biological Engineering, Inc.",27.28,-0.31,-1.12%,4.166M,4.889M,8.77B,55.45
6,QUAL3.SA,Qualicorp Consultoria e Corretora de Seguros S.A.,31.03,+0.85,+2.82%,1.799M,3.767M,8.782B,23.80
7,4104.TW,"Excelsior Medical Co., Ltd.",62.00,+0.40,+0.65%,"698,000","545,109",8.751B,15.62
8,600789.SS,"Shandong Lukang Pharmaceutical Co.,Ltd.",9.94,+0.16,+1.64%,87.55M,42.823M,8.749B,99.40
9,002737.SZ,"Sunflower Pharmaceutical Group Co.,Ltd",14.98,-0.02,-0.13%,13.32M,7.166M,8.748B,15.77
10,603108.SS,"Shanghai Runda Medical Technology Co., Ltd.",15.05,+0.66,+4.59%,20.426M,14.07M,8.722B,33.08
11,002275.SZ,"Guilin Sanjin Pharmaceutical Co., Ltd.",14.75,0.00,0.00%,5.182M,3.819M,8.705B,22.52
12,AMBBY,Ambu A/S,34.06,0.00,0.00%,103,314,8.534B,159.91
13,4598.T,"Delta-Fly Pharma, Inc.","1,924.00",+107.00,+5.89%,"241,800","395,668",8.667B,N/A
14,QL1.F,Quidel Corporation,206.00,+4.00,+1.98%,5,122,9.061B,99.47
15,600557.SS,"Jiangsu Kanion Pharmaceutical Co.,Ltd.",14.52,-0.06,-0.41%,12.029M,8.493M,8.609B,17.66
16,239610.KQ,"HLscience Co., Ltd.","59,700.00","+2,500.00",+4.37%,"113,246","50,725",8.597B,N/A
17,ELAN,Elanco Animal Health Incorporated,21.53,-0.01,-0.07%,1.054M,4.366M,8.59B,N/A
18,RDY,Dr. Reddy's Laboratories Limited,52.07,+0.62,+1.21%,"27,690","227,485",8.6B,37.09
19,3309.HK,C-MER Eye Care Holdings Limited,7.490,-0.100,-1.32%,18.181M,9.221M,8.567B,N/A
20,4133.TW,Abnova (Taiwan) Corporation,141.00,+12.50,+9.73%,12.722M,16.31M,8.538B,671.43
21,GH,"Guardant Health, Inc.",86.29,+1.01,+1.18%,"137,318",1.079M,8.533B,N/A
22,CMR-R.BK,Chiang Mai Ram Medical Business Public Company Limited,2.0000,0.0000,0.00%,"23,800",26,8.563B,32.79
23,XRAY.VI,DENTSPLY SIRONA Inc.,38.44,-0.46,-1.17%,0,124,8.302B,101.98
24,IM3.F,"Immunomedics, Inc.",36.21,+0.44,+1.24%,100,400,8.507B,N/A
25,MSK.F,MicroPort Scientific Corporation,4.7400,+0.9000,+23.44%,430,579,8.755B,237.00
26,1720.TW,"Standard Chem & Pharm CO., LTD.",47.30,+2.30,+5.11%,4.522M,4.134M,8.452B,19.96
27,IONS,"Ionis Pharmaceuticals, Inc.",60.63,-0.76,-1.24%,"174,042","840,477",8.447B,53.75
28,600750.SS,"Jiangzhong Pharmaceutical Co., Ltd",13.35,-0.12,-0.89%,19.248M,11.33M,8.411B,18.02
29,DY2.F,DENTSPLY SIRONA Inc.,37.81,-1.12,-2.89%,188,174,8.158B,100.29
30,MCRPF,MicroPort Scientific Corporation,4.5300,0.0000,0.00%,"4,000","2,085",8.023B,226.50
31,BHC.TO,Bausch Health Companies Inc.,23.46,-1.68,-6.68%,"213,271","748,537",8.322B,N/A
32,RV6.F,"Charles River Laboratories International, Inc.",163.00,+3.00,+1.88%,100,18,8.086B,32.74
33,1666.HK,Tong Ren Tang Technologies Co. Ltd.,6.480,-0.080,-1.22%,5.621M,2.15M,8.299B,17.57
34,000650.SZ,"Renhe Pharmacy Co., Ltd",6.70,+0.17,+2.60%,58.983M,22.892M,8.297B,17.14
35,CAMX.ST,Camurus AB (publ),160.60,+2.20,+1.39%,"83,378","92,760",8.293B,N/A
36,MYL,"Mylan, Inc.",16.02,-0.09,-0.56%,2.059M,6.439M,8.281B,133.50
37,SHALBY.BO,Shalby Limited,76.55,-2.45,-3.10%,"52,858","22,859",8.268B,30.02
38,SHALBY.NS,Shalby Limited,76.55,-2.00,-2.55%,"600,201","282,250",8.316B,30.02
39,KDH-R.BK,Thonburi Medical Centre Public Company Limited,101.00,0.00,0.00%,"11,600",N/A,8.239B,76.98
40,FLRY3.SA,Fleury S.A.,26.00,+0.26,+1.01%,"751,600",2.531M,8.236B,29.75
41,ONCO.ST,Oncopeptides AB (publ),133.00,+0.60,+0.45%,"100,682","286,217",8.179B,N/A
42,AFX.VI,Carl Zeiss Meditec AG,91.10,-2.35,-2.51%,20,2,8.065B,49.38
43,ONC.L,Oncimmune Holdings plc,128.60,-1.90,-1.46%,"24,735","221,982",81.674M,N/A
44,002437.SZ,"Harbin Gloria Pharmaceuticals Co., Ltd",3.7100,+0.1300,+3.63%,142.685M,75.166M,8.155B,N/A
45,002020.SZ,"Zhejiang Jingxin Pharmaceutical Co., Ltd.",11.24,+0.23,+2.09%,28.806M,11.844M,8.148B,16.70
46,AFX.F,Carl Zeiss Meditec AG,90.35,-1.85,-2.01%,567,508,8.107B,48.97
47,4320.T,"CE Holdings Co., Ltd.",545.00,+13.00,+2.44%,"104,100","174,550",8.132B,17.59
48,AFXA.F,Carl Zeiss Meditec AG,89.60,-1.54,-1.69%,100,21,8.133B,48.56
49,WEED.TO,Canopy Growth Corporation,21.94,-0.48,-2.14%,"296,708",2.133M,8.116B,N/A
50,AFX.DE,Carl Zeiss Meditec AG,90.50,-2.00,-2.16%,"116,777","161,830",8.094B,49.05
51,DR6.F,ACADIA Pharmaceuticals Inc.,49.90,+1.97,+4.12%,90,14,8.178B,N/A
52,002390.SZ,"Guizhou Xinbang Pharmaceutical Co., Ltd.",4.8400,+0.0400,+0.83%,21.963M,10.781M,8.069B,45.23
53,YP1A.SG,Immutep Limited,0.9150,+0.0050,+0.55%,0,77,2.769B,N/A
54,CMR.BK,Chiang Mai Ram Medical Business Public Company Limited,2.0000,0.0000,0.00%,"23,800","153,148",8.046B,32.79
55,HSIC,"Henry Schein, Inc.",56.31,-2.20,-3.76%,"678,714",1.634M,8.039B,11.60
56,ODPV3.SA,Odontoprev S.A.,15.08,+0.68,+4.72%,"630,500",1.658M,7.998B,30.46
57,GNNDY,GN Store Nord A/S,173.80,+14.95,+9.41%,247,203,7.921B,N/A
58,ORPH.L,Open Orphan plc,11.91,+0.56,+4.93%,2.914M,8.592M,79.066M,N/A
59,IJF.F,ICON Public Limited Company,151.00,+1.00,+0.67%,7,N/A,8.032B,22.27
60,SHTDY,"Sinopharm Group Co., Ltd.",12.82,-0.20,-1.57%,"1,740","55,175",8.005B,8.97
61,49B.SG,"BeiGene, Ltd.",13.60,-0.30,-2.16%,0,41,10.727B,N/A
62,6034.T,MRT Inc.,"1,422.00",+30.00,+2.16%,"62,500","373,387",7.897B,321.36
63,AVO.L,Advanced Oncotherapy plc,25.70,0.00,0.00%,"19,707","121,402",78.737M,N/A
64,LH0.MU,"Livongo Health, Inc.",83.00,+1.28,+1.57%,10,N/A,8.235B,N/A
65,600422.SS,"KPC Pharmaceuticals, Inc.",10.33,+0.06,+0.58%,22.969M,9.209M,7.861B,17.78
66,RMY.F,Ramsay Health Care Limited,38.80,-0.80,-2.02%,45,23,7.85B,28.28
67,INS.L,Instem plc,470.00,+16.00,+3.52%,"3,231","32,300",78.367M,N/A
68,AIP.JO,Adcock Ingram Holdings Limited,"4,606.00",-94.00,-2.00%,"573,409","179,691",7.773B,"1,101.65"
69,300396.SZ,"Dirui Industrial Co.,Ltd.",28.10,+0.12,+0.43%,5.441M,4.912M,7.756B,34.73
70,4524.T,"Morishita Jintan Co., Ltd.","1,905.00",-12.00,-0.63%,400,"2,465",7.755B,24.08
71,000915.SZ,"Shandong Shanda Wit Science and Technology Co., Ltd.",33.08,-0.52,-1.55%,9.992M,5.624M,7.752B,33.65
72,OC5.F,Cochlear Limited,118.02,-4.98,-4.05%,50,27,7.756B,37.42
73,1KJ.F,"10x Genomics, Inc.",77.78,-0.72,-0.92%,60,12,7.639B,N/A
74,002551.SZ,"Shenzhen Glory Medical Co., Ltd.",9.40,+0.58,+6.58%,91.25M,45.617M,7.71B,92.16
75,688202.SS,Shanghai Medicilon Inc.,124.15,-2.69,-2.12%,"934,327","713,273",7.697B,93.21
76,603367.SS,"Cisen Pharmaceutical Co., Ltd.",16.93,+0.11,+0.65%,6.959M,4.16M,7.675B,15.55
77,HLUYY,H. Lundbeck A/S,38.80,0.00,0.00%,27,"2,482",7.771B,12.95
78,603987.SS,"Shanghai Kindly Enterprise Development Group Co.,LTD.",17.31,+0.16,+0.93%,15.522M,12.31M,7.644B,44.38
79,SHTDF,"Sinopharm Group Co., Ltd.",2.5790,-0.0210,-0.81%,"3,067","4,125",8.067B,9.02
80,HLUKF,H. Lundbeck A/S,38.25,-0.21,-0.55%,72,227,7.728B,12.77
81,MYL.VI,"Mylan, Inc.",14.40,-0.08,-0.53%,0,9,7.324B,119.97
82,UHS,"Universal Health Services, Inc.",89.56,-1.61,-1.77%,"127,210","745,074",7.606B,10.92
83,3604.T,Kawamoto Corporation,"1,310.00",-16.00,-1.21%,"100,300","352,171",7.592B,29.89
84,5EA.F,Elanco Animal Health Incorporated,19.00,-0.10,-0.54%,200,104,7.558B,N/A
85,1701.TW,"China Chemical & Pharmaceutical Co., Ltd.",25.25,+0.50,+2.02%,5.929M,6.609M,7.527B,18.23
86,HSIC.VI,"Henry Schein, Inc.",51.78,-0.30,-0.58%,0,118,7.342B,10.67
87,300381.SZ,"Guangdong VTR Bio-Tech Co., Ltd.",15.80,-0.05,-0.32%,28.097M,15.306M,7.482B,41.69
88,RDDA.F,Dr. Reddy's Laboratories Limited,45.20,-0.80,-1.74%,20,32,7.382B,32.19
89,CHE,Chemed Corporation,469.50,-2.09,-0.44%,"19,746","119,891",7.453B,33.56
90,000597.SZ,"Northeast Pharmaceutical Group Co., Ltd.",5.51,+0.01,+0.18%,23.698M,12.303M,7.447B,52.48
91,HS2.F,"Henry Schein, Inc.",51.65,-1.05,-1.99%,66,102,7.237B,10.64
92,GGNDF,GN Store Nord A/S,57.28,+1.00,+1.79%,804,517,7.369B,43.10
93,PRGO,Perrigo Company plc,54.45,-0.75,-1.36%,"112,537","897,937",7.422B,39.66
94,ISI.F,"Ionis Pharmaceuticals, Inc.",53.35,+0.10,+0.19%,45,59,7.576B,47.30
95,6MY.F,"Mylan, Inc.",13.81,-0.69,-4.73%,125,542,7.014B,115.12
96,2689.T,"Kawanishi Holdings, Inc.","1,318.00",-30.00,-2.23%,"17,200","34,212",7.395B,11.84
97,0460.HK,Sihuan Pharmaceutical Holdings Group Ltd.,0.780,+0.010,+1.30%,17.227M,18.202M,7.383B,N/A
98,600771.SS,"GuangYuYuan Chinese Herbal Medicine Co., Ltd.",15.00,+0.02,+0.13%,14.829M,11.065M,7.38B,73.17
99,HRC,"Hill-Rom Holdings, Inc.",110.86,-0.32,-0.28%,"113,423","692,690",7.379B,50.88
0,002907.SZ,"Chongqing Pharscin Pharmaceutical Co., Ltd.",18.37,+0.12,+0.66%,4.189M,3.455M,7.377B,44.16
1,300401.SZ,"Zhejiang Garden Bio-chemical High-tech Co., Ltd.",15.38,+0.01,+0.07%,19.231M,15.888M,7.371B,26.52
2,IPSEY,Ipsen S.A.,21.75,0.00,0.00%,20,"1,383",7.325B,18.05
3,SHPMF,"Shanghai Pharmaceuticals Holding Co., Ltd",1.7300,0.0000,0.00%,900,"3,524",6.98B,N/A
4,603538.SS,"Ningbo Menovo Pharmaceutical Co., Ltd.",48.65,-0.38,-0.78%,5.777M,6.081M,7.282B,47.19
5,EXEL,"Exelixis, Inc.",23.70,+0.33,+1.43%,"586,829",3.438M,7.269B,25.49
6,KOVAI.BO,Kovai Medical Center and Hospital Limited,664.15,-10.15,-1.51%,"1,627","2,901",7.267B,7.68
7,SNPHY,"Santen Pharmaceutical Co., Ltd.",17.90,+0.01,+0.06%,"11,591","26,266",7.2B,23.40
8,3628.T,Data Horizon Corporation,"2,020.00",+14.00,+0.70%,"6,700","9,140",7.151B,21.94
9,2552.HK,Hua Medicine (Shanghai) Ltd.,7.530,+0.010,+0.13%,3.244M,1.781M,7.141B,N/A
10,ASND,Ascendis Pharma A/S,146.16,-1.44,-0.98%,"918,397","237,919",7.061B,N/A
11,300723.SZ,"Yipinhong Pharmaceutical Co.,Ltd",43.89,+0.44,+1.01%,2.098M,1.245M,7.073B,51.15
12,IDH.L,Immunodiagnostic Systems Holdings PLC,240.00,-25.00,-9.43%,"2,369","10,367",70.68M,20.69
13,A71.F,Ascendis Pharma A/S,130.00,-3.00,-2.26%,15,4,6.97B,N/A
14,SMZ1.SG,Sino Biopharmaceutical Limited,1.6600,+0.0100,+0.61%,0,788,13.362B,50.30
15,TAKE.BO,TAKE Solutions Limited,47.60,-0.85,-1.75%,"31,065","28,137",7.042B,N/A
16,RADLY,Raia Drogasil S.A.,21.60,0.00,0.00%,"2,371","1,779",7.12B,52.05
17,REDX.L,Redx Pharma Plc,37.00,+2.00,+5.71%,"105,101","88,015",60.015M,N/A
18,TAKE.NS,TAKE Solutions Limited,47.50,-0.85,-1.76%,"182,381","170,386",7.041B,N/A
19,X2S.F,"Sinopharm Group Co., Ltd.",2.3000,-0.0400,-1.71%,"10,970","4,561",7.067B,8.04
20,ORINY,Orion Oyj,24.55,-0.15,-0.61%,378,129,6.852B,N/A
21,0719.HK,Shandong Xinhua Pharmaceutical Company Limited,4.490,+0.050,+1.13%,1.256M,"778,132",7.01B,8.37
22,PEN,"Penumbra, Inc.",192.67,+1.50,+0.78%,"39,166","248,869",6.758B,178.56
23,NTV.BK,Nonthavej Hospital Public Company Limited,43.00,0.00,0.00%,"12,800","15,335",6.88B,17.58
24,300194.SZ,"Fuan Pharmaceutical (Group) Co., Ltd.",5.78,+0.09,+1.58%,46.48M,44.944M,6.877B,23.12
25,3386.T,"Cosmo Bio Company,Limited","1,159.00",-8.00,-0.69%,"24,900","101,581",6.871B,21.34
26,BIOVF,Swedish Orphan Biovitrum AB (publ),23.44,-0.06,-0.26%,"1,840","1,172",6.835B,N/A
27,1763.HK,China Isotope & Radiation Corporation,21.400,-0.200,-0.93%,"217,600","271,824",6.845B,N/A
28,NEULANDLAB.NS,Neuland Laboratories Limited,532.70,-6.80,-1.26%,"43,228","92,557",6.803B,42.18
29,NEULANDLAB.BO,Neuland Laboratories Limited,531.10,-5.90,-1.10%,"1,696","5,040",6.814B,42.05
30,NTV-R.BK,Nonthavej Hospital Public Company Limited,43.00,0.00,0.00%,"12,800",125,6.801B,17.58
31,LDB.F,H. Lundbeck A/S,33.96,-0.46,-1.34%,230,20,6.778B,11.34
32,2373.T,Care Twentyone Corporation,"1,510.00",+17.00,+1.14%,"2,900","12,581",6.772B,15.15
33,300147.SZ,"Xiangxue Pharmaceutical Co.,Ltd.",10.23,0.00,0.00%,26.781M,20.605M,6.767B,51.41
34,SHPMY,"Shanghai Pharmaceuticals Holding Co., Ltd",8.98,0.00,0.00%,"1,013",910,6.98B,N/A
35,603990.SS,"Suzhou MedicalSystem Technology Co., Ltd.",46.20,+4.20,+10.00%,6.572M,1.895M,6.754B,197.44
36,300273.SZ,"Zhuhai Hokai Medical Instruments Co., Ltd.",8.50,+0.57,+7.19%,60.343M,45.969M,6.753B,N/A
37,6077.T,"N FIELD Co.,Ltd.",524.00,-2.00,-0.38%,"69,100","136,409",6.752B,31.41
38,UHS.F,"Universal Health Services, Inc.",79.50,-3.00,-3.64%,65,2,6.752B,9.69
39,4164.TW,CHC Healthcare Group,48.00,+1.10,+2.35%,2.87M,"744,958",6.75B,19.09
40,7079.T,"WDB coco Co., Ltd.","2,940.00",+16.00,+0.55%,"5,700","11,073",6.718B,N/A
41,CXM.F,Chemed Corporation,418.00,-2.00,-0.48%,20,1,6.587B,29.88
42,600587.SS,"Shinva Medical Instrument Co., Ltd.",16.48,+0.28,+1.73%,8.1M,6.275M,6.698B,20.25
43,BIOA-B.ST,BioArctic AB (publ),75.85,+1.05,+1.40%,"276,226","62,795",6.679B,85.22
44,VLG.L,Venture Life Group plc,80.92,+0.42,+0.52%,"95,337","619,914",67.742M,80.92
45,PIG.F,Perrigo Company plc,48.40,-0.40,-0.82%,100,6,6.598B,35.25
46,HB9.F,"Hill-Rom Holdings, Inc.",98.50,-1.50,-1.50%,20,31,6.444B,45.20
47,002107.SZ,"Shandong Wohua Pharmaceutical Co., Ltd.",11.48,-0.02,-0.17%,23.396M,13.133M,6.626B,52.66
48,2342.T,Trans Genic Inc.,380.00,+2.00,+0.53%,"68,200","390,870",6.6B,N/A
49,6090.T,"Human Metabolome Technologies, Inc.","1,121.00",+9.00,+0.81%,"75,000","328,059",6.576B,N/A
50,300439.SZ,"Medicalsystem Biotechnology Co.,Ltd",19.01,+0.27,+1.44%,12.396M,10.147M,6.564B,N/A
51,GNN.F,GN Store Nord A/S,50.42,+1.37,+2.79%,125,43,6.579B,37.94
52,ORP.PA,Orpea SA,100.95,-3.75,-3.58%,"100,443","197,066",6.52B,28.28
53,I7G.F,Ipsen S.A.,77.10,-0.80,-1.03%,26,14,6.409B,N/A
54,RYM.NZ,Ryman Healthcare Limited,13.04,+0.03,+0.23%,"604,438","592,126",6.52B,24.65
55,CEVI.ST,CellaVision AB (publ),273.00,-3.20,-1.16%,"38,293","62,142",6.511B,70.69
56,OPA.F,Orpea SA,101.00,-2.75,-2.65%,350,43,6.583B,28.29
57,RENE.L,ReNeuron Group plc,136.50,-6.00,-4.21%,"9,538","55,064",43.453M,N/A
58,1515.HK,China Resources Medical Holdings Company Limited,5.090,+0.100,+2.00%,10.806M,4.389M,6.6B,12.87
59,RGEN,Repligen Corporation,124.11,-0.03,-0.02%,"94,833","676,793",6.492B,270.99
60,RJH-R.BK,Rajthanee Hospital Public Company Limited,21.50,0.00,0.00%,"116,400","11,483",6.578B,21.35
61,TNH-R.BK,Thai Nakarin Hospital Public Company Limited,32.50,-0.50,-1.52%,800,87,6.435B,21.52
62,AMED,"Amedisys, Inc.",199.43,-1.43,-0.71%,"45,196","409,158",6.457B,51.80
63,RJH.BK,Rajthanee Hospital Public Company Limited,21.50,0.00,0.00%,"116,400","167,677",6.45B,21.35
64,300246.SZ,"Guangdong Biolight Meditech Co., Ltd.",43.80,+3.89,+9.75%,14.69M,7.76M,6.399B,72.16
65,HKMPF,Hikma Pharmaceuticals PLC,27.50,0.00,0.00%,66,890,6.435B,13.75
66,HKMPY,Hikma Pharmaceuticals PLC,56.71,0.00,0.00%,522,130,6.435B,14.18
67,603590.SS,"Beijing Konruns Pharmaceutical Co.,Ltd.",39.90,-0.14,-0.35%,2.225M,2.466M,6.384B,25.78
68,000756.SZ,Shandong Xinhua Pharmaceutical Company Limited,10.78,+0.02,+0.19%,15.669M,12.001M,6.333B,21.56
69,SZD.F,"Santen Pharmaceutical Co., Ltd.",15.50,0.00,0.00%,25,22,6.362B,20.26
70,IPN.PA,Ipsen S.A.,76.55,-1.50,-1.92%,"62,278","136,306",6.351B,N/A
71,2796.T,Pharmarise Holdings Corporation,684.00,-11.00,-1.58%,"10,400","9,485",6.355B,10.45
72,BRKR,Bruker Corporation,41.23,+0.30,+0.73%,"112,386","817,362",6.359B,36.42
73,ZLAB,Zai Lab Limited,85.08,+2.27,+2.74%,"114,840","456,229",6.353B,N/A
74,CASBF,CanSino Biologics Inc.,29.50,+0.50,+1.72%,495,"6,169",6.481B,N/A
75,TTKHLTCARE.NS,TTK Healthcare Limited,445.35,-12.50,-2.73%,"1,497","3,152",6.304B,37.34
76,TNDM,"Tandem Diabetes Care, Inc.",104.58,+2.60,+2.55%,"334,067",1.308M,6.286B,N/A
77,TTKHEALTH.BO,TTK Healthcare Limited,444.50,-14.15,-3.09%,152,382,6.281B,37.27
78,EX9.F,"Exelixis, Inc.",20.48,-0.15,-0.70%,5,107,6.291B,22.02
79,S1R.F,"Shanghai Pharmaceuticals Holding Co., Ltd",1.5800,-0.0200,-1.25%,650,225,6.094B,6.90
80,BHC,Bausch Health Companies Inc.,17.52,-0.91,-4.96%,2.471M,5.463M,6.258B,N/A
81,002118.SZ,"Jilin Zixin Pharmaceutical Industrial Co.,Ltd.",4.8300,+0.0600,+1.26%,40.117M,21.757M,6.186B,N/A
82,HPR.SG,Horizon Therapeutics Public Limited Company,50.76,+0.31,+0.61%,100,30,9.453B,210.62
83,OFK.F,Orion Oyj,43.65,+0.79,+1.84%,500,59,6.207B,27.26
84,ORNBV.HE,Orion Oyj,43.96,+0.47,+1.08%,"279,803","512,153",6.161B,27.46
85,ORNAV.HE,Orion Oyj,43.80,+0.70,+1.62%,"6,354","12,140",6.194B,27.36
86,ODX.L,Omega Diagnostics Group PLC,38.17,-0.33,-0.86%,"933,699",8.38M,60.361M,N/A
87,0P8.F,"Penumbra, Inc.",169.00,-2.00,-1.17%,2,2,6.003B,156.63
88,002550.SZ,"Changzhou Qianhong Biopharma CO.,LTD",4.8000,0.0000,0.00%,14.981M,10.146M,6.144B,40.00
89,ALLO,"Allogene Therapeutics, Inc.",44.25,+0.17,+0.39%,"110,510",1.271M,6.141B,N/A
90,4746.TW,"Formosa Laboratories, Inc.",56.60,+1.70,+3.10%,7.579M,10.303M,6.131B,N/A
91,300453.SZ,"Jiangxi Sanxin Medtec Co.,Ltd.",23.30,+0.80,+3.56%,13.493M,14.448M,6.121B,89.96
92,ADPT,Adaptive Biotechnologies Corporation,48.17,+1.62,+3.48%,"160,024",1.055M,6.112B,N/A
93,NVCR,NovoCure Limited,60.77,+1.19,+2.00%,"298,202",1.011M,6.104B,675.22
94,WDH1.F,Demant A/S,24.48,-0.58,-2.31%,170,141,5.822B,21.47
95,EHC,Encompass Health Corporation,61.01,-1.05,-1.69%,"150,929","761,696",6.065B,17.65
96,KMK.L,Kromek Group plc,17.58,-0.42,-2.36%,"239,921","999,008",60.57M,N/A
97,PRAH,"PRA Health Sciences, Inc.",94.68,-0.99,-1.03%,"34,787","431,501",6.033B,25.87
98,EX9.DE,"Exelixis, Inc.",20.27,-0.43,-2.10%,20,23,6.057B,21.80
99,SEDANA.ST,Sedana Medical AB (publ),264.00,-2.50,-0.94%,"24,573","59,064",6.002B,N/A
0,CGC,Canopy Growth Corporation,16.25,-0.25,-1.52%,1.058M,6.521M,6.031B,N/A
1,300683.SZ,"Wuhan Hiteck Biological Pharma Co.,Ltd",57.72,-0.08,-0.14%,2.917M,3.527M,5.966B,160.78
2,JAZZ,Jazz Pharmaceuticals plc,107.48,-1.30,-1.20%,"134,151","669,004",5.949B,21.89
3,B6E.F,Swedish Orphan Biovitrum AB (publ),20.08,-0.37,-1.81%,400,136,5.948B,22.11
4,300039.SZ,"Shanghai Kaibao Pharmaceutical CO.,Ltd",5.68,+0.05,+0.89%,18.972M,20.328M,5.941B,25.94
5,SYNH,"Syneos Health, Inc.",57.02,-0.38,-0.66%,"156,628","749,341",5.94B,30.87
6,ATT.ST,Attendo AB (publ),36.66,-0.16,-0.43%,"176,818","458,066",5.899B,327.32
7,ADY.F,"Amedisys, Inc.",177.00,-3.00,-1.67%,3,30,5.654B,45.97
8,CRSP,CRISPR Therapeutics AG,94.50,+3.09,+3.38%,"845,085",1.041M,5.882B,123.37
9,GUFICBIO.BO,Gufic Biosciences Limited,75.45,-1.50,-1.95%,"4,158","15,899",5.872B,24.11
10,GUFICBIO.NS,Gufic Biosciences Limited,75.40,-1.65,-2.14%,"75,636","154,965",5.861B,24.09
11,NVAX,"Novavax, Inc.",99.75,-4.81,-4.60%,4.244M,9.786M,5.854B,N/A
12,300255.SZ,"Hebei Changshan Biochemical Pharmaceutical Co., Ltd.",6.26,+0.05,+0.81%,19.075M,11.033M,5.853B,27.22
13,TNH.BK,Thai Nakarin Hospital Public Company Limited,32.50,-0.50,-1.52%,800,"36,274",5.85B,21.52
14,300158.SZ,"Shanxi Zhendong Pharmaceutical Co.,Ltd",5.65,+0.07,+1.25%,39.592M,38.925M,5.837B,38.44
15,SAZ.HM,STADA Arzneimittel Aktiengesellschaft,93.50,-0.50,-0.53%,"1,674","1,482",5.821B,19.23
16,6059.T,"UCHIYAMA HOLDINGS Co.,Ltd.",301.00,-8.00,-2.59%,"20,900","36,250",5.819B,"2,922.33"
17,CJH.F,CanSino Biologics Inc.,26.00,+0.60,+2.36%,320,"3,793",5.766B,N/A
18,RGN.F,Repligen Corporation,109.30,-2.70,-2.41%,22,18,5.746B,238.65
19,300016.SZ,"Beijing Beilu Pharmaceutical Co.,Ltd",11.69,-0.21,-1.76%,31.724M,15.635M,5.781B,17.47
20,MRNS.MX,"Marinus Pharmaceuticals, Inc.",60.01,0.00,0.00%,0,75,5.659B,N/A
21,CJH.SG,CanSino Biologics Inc.,26.00,+0.80,+3.17%,12,"2,013",5.811B,N/A
22,603669.SS,"Lionco Pharmaceutical Group Co., Ltd.",8.08,-0.02,-0.25%,14.281M,8.77M,5.765B,24.79
23,300199.SZ,"Hybio Pharmaceutical Co., Ltd.",6.27,+0.08,+1.29%,22.853M,8.597M,5.749B,N/A
24,7776.T,CellSeed Inc.,423.00,+18.00,+4.44%,"65,900","241,470",5.719B,N/A
25,1349.HK,"Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co., Ltd.",6.190,+0.210,+3.51%,3.852M,1.308M,5.713B,37.06
26,BVF.F,Bausch Health Companies Inc.,15.81,-0.77,-4.67%,100,373,5.55B,N/A
27,H5P.F,Hikma Pharmaceuticals PLC,24.29,-0.08,-0.33%,300,48,5.671B,12.15
28,600488.SS,"Tianjin Tianyao Pharmaceuticals Co., Ltd.",5.16,+0.06,+1.18%,19.485M,11.452M,5.681B,38.80
29,SELEC.IS,Selcuk Ecza Deposu Ticaret ve Sanayi A.S.,9.12,-0.08,-0.87%,3.982M,7.379M,5.664B,8.22
